n_agents,n_arms,agent_to_arm_ratio,agents_per_arm,std,epsilon,seed,steps,group_total_reward,mean_agent_reward,collision_rate,reward_inequality
100,5,20.0,20,1.0,0.02,40,1000,7434.1687090533605,74.34168709053361,1.0,12.577812581327304
100,5,20.0,20,1.0,0.02,41,1000,7410.3189306611675,74.10318930661168,1.0,16.909354070097397
100,5,20.0,20,1.0,0.02,42,1000,7447.612999584525,74.47612999584526,1.0,14.38843513613556
100,5,20.0,20,1.0,0.02,43,1000,7460.135149312305,74.60135149312305,1.0,12.874798182188288
100,5,20.0,20,1.0,0.02,44,1000,7525.198669581532,75.25198669581532,1.0,7.56577349546435
100,5,20.0,20,1.0,0.02,45,1000,7443.947144695342,74.43947144695342,1.0,13.625711274796846
100,5,20.0,20,1.0,0.02,46,1000,7454.7141281088825,74.54714128108883,1.0,14.98235039789541
100,5,20.0,20,1.0,0.02,47,1000,7406.981681378583,74.06981681378583,1.0,12.238589123161155
100,5,20.0,20,1.0,0.02,48,1000,7511.118530244808,75.11118530244808,1.0,14.943695853667869
100,5,20.0,20,1.0,0.02,49,1000,7465.582529272267,74.65582529272267,1.0,10.325301400415453
100,5,20.0,20,1.0,0.03,0,1000,7570.525746117801,75.70525746117801,1.0,8.643114764917701
100,5,20.0,20,1.0,0.03,1,1000,7401.046108819379,74.0104610881938,1.0,7.3189659013556945
100,5,20.0,20,1.0,0.03,2,1000,7571.455887093873,75.71455887093873,1.0,9.810911017813725
100,5,20.0,20,1.0,0.03,3,1000,7506.41658255091,75.0641658255091,1.0,10.103457352396365
100,5,20.0,20,1.0,0.03,4,1000,7529.032028444505,75.29032028444504,1.0,12.7987089817082
100,5,20.0,20,1.0,0.03,5,1000,7479.412757875332,74.79412757875332,1.0,7.924034801050765
100,5,20.0,20,1.0,0.03,6,1000,7431.905454774806,74.31905454774805,1.0,10.45651984967759
100,5,20.0,20,1.0,0.03,7,1000,7564.034219204552,75.64034219204552,1.0,11.74481968969783
100,5,20.0,20,1.0,0.03,8,1000,7540.8765526394745,75.40876552639475,1.0,8.937724804400197
100,5,20.0,20,1.0,0.03,9,1000,7463.419080795595,74.63419080795595,1.0,10.185834556025798
100,5,20.0,20,1.0,0.03,10,1000,7448.141878630413,74.48141878630413,1.0,8.539302255226179
100,5,20.0,20,1.0,0.03,11,1000,7535.768572294609,75.35768572294609,1.0,6.6357805771197595
100,5,20.0,20,1.0,0.03,12,1000,7513.084292232935,75.13084292232935,1.0,10.486232318586884
100,5,20.0,20,1.0,0.03,13,1000,7506.669683186766,75.06669683186766,1.0,9.816613004515787
100,5,20.0,20,1.0,0.03,14,1000,7584.507023499127,75.84507023499127,1.0,12.787540663556937
100,5,20.0,20,1.0,0.03,15,1000,7406.890621258663,74.06890621258663,1.0,8.189432394495348
100,5,20.0,20,1.0,0.03,16,1000,7519.00692705513,75.1900692705513,1.0,7.763335982942541
100,5,20.0,20,1.0,0.03,17,1000,7500.74336430904,75.0074336430904,1.0,10.479895089954953
100,5,20.0,20,1.0,0.03,18,1000,7487.74076260345,74.8774076260345,1.0,11.057207113375194
100,5,20.0,20,1.0,0.03,19,1000,7480.756805130889,74.80756805130889,1.0,11.63225113248442
100,5,20.0,20,1.0,0.03,20,1000,7577.401658321294,75.77401658321294,1.0,9.974058852799889
100,5,20.0,20,1.0,0.03,21,1000,7598.716983031403,75.98716983031403,1.0,14.278616974967434
100,5,20.0,20,1.0,0.03,22,1000,7497.322976128734,74.97322976128734,1.0,11.58720884030593
100,5,20.0,20,1.0,0.03,23,1000,7537.758327932927,75.37758327932927,1.0,7.637614564620963
100,5,20.0,20,1.0,0.03,24,1000,7359.848904897994,73.59848904897994,1.0,10.569165304722915
100,5,20.0,20,1.0,0.03,25,1000,7535.501929595602,75.35501929595601,1.0,13.937523634881888
100,5,20.0,20,1.0,0.03,26,1000,7509.862581503315,75.09862581503315,1.0,10.288119888781832
100,5,20.0,20,1.0,0.03,27,1000,7572.7714042400585,75.72771404240058,1.0,7.33224861023299
100,5,20.0,20,1.0,0.03,28,1000,7576.687095345025,75.76687095345025,1.0,12.496358750672043
100,5,20.0,20,1.0,0.03,29,1000,7597.455596517682,75.97455596517682,1.0,8.645819629594941
100,5,20.0,20,1.0,0.03,30,1000,7530.209774520542,75.30209774520542,1.0,9.221757628580933
100,5,20.0,20,1.0,0.03,31,1000,7590.424829610716,75.90424829610716,1.0,15.566770275263211
100,5,20.0,20,1.0,0.03,32,1000,7418.756953616429,74.18756953616429,1.0,7.012178897335207
100,5,20.0,20,1.0,0.03,33,1000,7376.275904789938,73.76275904789938,1.0,10.11311734414217
100,5,20.0,20,1.0,0.03,34,1000,7405.69174769786,74.0569174769786,1.0,12.323036468189427
100,5,20.0,20,1.0,0.03,35,1000,7516.066215862098,75.16066215862098,1.0,5.762942380209085
100,5,20.0,20,1.0,0.03,36,1000,7482.528673597599,74.825286735976,1.0,7.056026979807186
100,5,20.0,20,1.0,0.03,37,1000,7387.791940128233,73.87791940128233,1.0,8.791617231913028
100,5,20.0,20,1.0,0.03,38,1000,7506.057761198199,75.06057761198198,1.0,10.364054610162823
100,5,20.0,20,1.0,0.03,39,1000,7492.732592253754,74.92732592253753,1.0,10.759511340445895
100,5,20.0,20,1.0,0.03,40,1000,7638.281572408174,76.38281572408174,1.0,10.243887184523173
100,5,20.0,20,1.0,0.03,41,1000,7374.534567519064,73.74534567519063,1.0,8.246670928886072
100,5,20.0,20,1.0,0.03,42,1000,7399.802407292587,73.99802407292587,1.0,10.364799233826991
100,5,20.0,20,1.0,0.03,43,1000,7437.5948236027,74.375948236027,1.0,7.483302277062446
100,5,20.0,20,1.0,0.03,44,1000,7599.628543533004,75.99628543533004,1.0,10.655809225460327
100,5,20.0,20,1.0,0.03,45,1000,7478.392286873741,74.7839228687374,1.0,9.11443025939452
100,5,20.0,20,1.0,0.03,46,1000,7585.737326550507,75.85737326550506,1.0,11.801458985022942
100,5,20.0,20,1.0,0.03,47,1000,7694.462529093309,76.94462529093309,1.0,8.16119477895155
100,5,20.0,20,1.0,0.03,48,1000,7444.118177502195,74.44118177502195,1.0,9.637847149885227
100,5,20.0,20,1.0,0.03,49,1000,7560.074957955869,75.60074957955868,1.0,7.785375762366278
100,5,20.0,20,1.0,0.04,0,1000,7564.119437772661,75.6411943777266,1.0,6.133429743452615
100,5,20.0,20,1.0,0.04,1,1000,7534.293930544479,75.34293930544479,1.0,8.214611058595857
100,5,20.0,20,1.0,0.04,2,1000,7476.269542894688,74.76269542894688,1.0,4.4728067940760114
100,5,20.0,20,1.0,0.04,3,1000,7489.387027558,74.89387027558,1.0,7.48964247751348
100,5,20.0,20,1.0,0.04,4,1000,7577.154896589107,75.77154896589107,1.0,8.53264717455297
100,5,20.0,20,1.0,0.04,5,1000,7477.98033773134,74.7798033773134,1.0,6.2886624189446945
100,5,20.0,20,1.0,0.04,6,1000,7463.453664532584,74.63453664532584,1.0,3.7226893570935795
100,5,20.0,20,1.0,0.04,7,1000,7529.800793502796,75.29800793502797,1.0,8.383072886084511
100,5,20.0,20,1.0,0.04,8,1000,7549.259229185248,75.49259229185247,1.0,7.040926297682819
100,5,20.0,20,1.0,0.04,9,1000,7515.2580556431585,75.15258055643159,1.0,7.771372785077493
100,5,20.0,20,1.0,0.04,10,1000,7388.820379440485,73.88820379440486,1.0,10.419530882114529
100,5,20.0,20,1.0,0.04,11,1000,7414.710748377108,74.14710748377108,1.0,4.796041449132142
100,5,20.0,20,1.0,0.04,12,1000,7532.536379245837,75.32536379245838,1.0,9.302934635373061
100,5,20.0,20,1.0,0.04,13,1000,7577.891439969125,75.77891439969125,1.0,6.940799281216652
100,5,20.0,20,1.0,0.04,14,1000,7518.978121714624,75.18978121714623,1.0,6.590623606950095
100,5,20.0,20,1.0,0.04,15,1000,7473.957507331068,74.73957507331068,1.0,5.493225130821445
100,5,20.0,20,1.0,0.04,16,1000,7490.0140780774,74.900140780774,1.0,4.871756258507876
100,5,20.0,20,1.0,0.04,17,1000,7460.764799522894,74.60764799522893,1.0,6.338709679248472
100,5,20.0,20,1.0,0.04,18,1000,7509.752364691338,75.09752364691337,1.0,7.6148922149629055
100,5,20.0,20,1.0,0.04,19,1000,7491.059952700581,74.9105995270058,1.0,8.600109790968546
100,5,20.0,20,1.0,0.04,20,1000,7482.417181138494,74.82417181138494,1.0,11.132232118109695
100,5,20.0,20,1.0,0.04,21,1000,7420.889570669667,74.20889570669667,1.0,7.710231533528836
100,5,20.0,20,1.0,0.04,22,1000,7494.954820105458,74.94954820105458,1.0,7.971219940170658
100,5,20.0,20,1.0,0.04,23,1000,7428.329312095711,74.28329312095711,1.0,6.9218117313166845
100,5,20.0,20,1.0,0.04,24,1000,7704.868413193955,77.04868413193955,1.0,7.864527930080267
100,5,20.0,20,1.0,0.04,25,1000,7486.88304511734,74.8688304511734,1.0,8.154651867672856
100,5,20.0,20,1.0,0.04,26,1000,7281.131100890443,72.81131100890443,1.0,12.748016912852531
100,5,20.0,20,1.0,0.04,27,1000,7572.115361420264,75.72115361420263,1.0,6.634663477341846
100,5,20.0,20,1.0,0.04,28,1000,7487.7897688469175,74.87789768846918,1.0,7.46148488289689
100,5,20.0,20,1.0,0.04,29,1000,7431.944394531703,74.31944394531703,1.0,7.736846003580341
100,5,20.0,20,1.0,0.04,30,1000,7661.508417498481,76.61508417498482,1.0,5.766560359803254
100,5,20.0,20,1.0,0.04,31,1000,7455.308329567788,74.55308329567788,1.0,11.71763775303232
100,5,20.0,20,1.0,0.04,32,1000,7477.796297825926,74.77796297825925,1.0,7.652624934094443
100,5,20.0,20,1.0,0.04,33,1000,7331.6458910252195,73.3164589102522,1.0,5.013119338461831
100,5,20.0,20,1.0,0.04,34,1000,7578.503966015625,75.78503966015626,1.0,6.277911895774755
100,5,20.0,20,1.0,0.04,35,1000,7553.398875092027,75.53398875092027,1.0,6.045995071490317
100,5,20.0,20,1.0,0.04,36,1000,7466.903254268845,74.66903254268844,1.0,6.675544357269309
100,5,20.0,20,1.0,0.04,37,1000,7596.731452872054,75.96731452872055,1.0,7.8707201463289875
100,5,20.0,20,1.0,0.04,38,1000,7477.369371503465,74.77369371503465,1.0,4.851172418810182
100,5,20.0,20,1.0,0.04,39,1000,7525.302383512974,75.25302383512974,1.0,8.219897903591228
100,5,20.0,20,1.0,0.04,40,1000,7506.228682974047,75.06228682974047,1.0,5.752687339002717
100,5,20.0,20,1.0,0.04,41,1000,7606.9628304906655,76.06962830490666,1.0,6.90024809613531
100,5,20.0,20,1.0,0.04,42,1000,7473.730925622691,74.73730925622691,1.0,5.603276937047082
100,5,20.0,20,1.0,0.04,43,1000,7490.190047394319,74.90190047394319,1.0,7.937289560249548
100,5,20.0,20,1.0,0.04,44,1000,7503.749273585959,75.03749273585959,1.0,7.3436633764388795
100,5,20.0,20,1.0,0.04,45,1000,7443.673317073626,74.43673317073626,1.0,6.944229597198175
100,5,20.0,20,1.0,0.04,46,1000,7598.027017759982,75.98027017759982,1.0,7.339468883740243
100,5,20.0,20,1.0,0.04,47,1000,7544.34240989638,75.4434240989638,1.0,7.208599086852889
100,5,20.0,20,1.0,0.04,48,1000,7561.564180986504,75.61564180986504,1.0,6.336035093403012
100,5,20.0,20,1.0,0.04,49,1000,7546.305591290277,75.46305591290277,1.0,8.025261105731984
100,5,20.0,20,1.0,0.05,0,1000,7650.7381043766,76.507381043766,1.0,5.582877328294189
100,5,20.0,20,1.0,0.05,1,1000,7576.659672488402,75.76659672488402,1.0,6.701413202647999
100,5,20.0,20,1.0,0.05,2,1000,7385.533300608083,73.85533300608083,1.0,4.766616926118605
100,5,20.0,20,1.0,0.05,3,1000,7584.388603237266,75.84388603237265,1.0,4.106430031021541
100,5,20.0,20,1.0,0.05,4,1000,7553.752783083624,75.53752783083624,1.0,4.844274785284364
100,5,20.0,20,1.0,0.05,5,1000,7535.631147542764,75.35631147542763,1.0,5.145269947230218
100,5,20.0,20,1.0,0.05,6,1000,7540.636308611104,75.40636308611104,1.0,3.8562958823460396
100,5,20.0,20,1.0,0.05,7,1000,7571.390903175769,75.7139090317577,1.0,5.574605353744878
100,5,20.0,20,1.0,0.05,8,1000,7580.778845551611,75.80778845551612,1.0,6.151441788617408
100,5,20.0,20,1.0,0.05,9,1000,7461.972706990882,74.61972706990882,1.0,6.36811943442413
100,5,20.0,20,1.0,0.05,10,1000,7462.25464070785,74.6225464070785,1.0,7.577032792894465
100,5,20.0,20,1.0,0.05,11,1000,7528.0360378095365,75.28036037809537,1.0,4.635514512156709
100,5,20.0,20,1.0,0.05,12,1000,7474.260099660313,74.74260099660313,1.0,7.348876742055514
100,5,20.0,20,1.0,0.05,13,1000,7478.060846021549,74.78060846021549,1.0,4.333655624092727
100,5,20.0,20,1.0,0.05,14,1000,7440.40145795742,74.4040145795742,1.0,4.742683194711286
100,5,20.0,20,1.0,0.05,15,1000,7471.902429282598,74.71902429282598,1.0,4.5770809015765686
100,5,20.0,20,1.0,0.05,16,1000,7536.0202181101085,75.36020218110109,1.0,6.011297070401997
100,5,20.0,20,1.0,0.05,17,1000,7495.357342444803,74.95357342444804,1.0,4.380494868876929
100,5,20.0,20,1.0,0.05,18,1000,7613.272240993958,76.13272240993957,1.0,6.014605316682628
100,5,20.0,20,1.0,0.05,19,1000,7419.506148084225,74.19506148084226,1.0,7.423027748284796
100,5,20.0,20,1.0,0.05,20,1000,7508.417954272549,75.0841795427255,1.0,7.26543092206271
100,5,20.0,20,1.0,0.05,21,1000,7428.811626626388,74.28811626626388,1.0,5.467412055204717
100,5,20.0,20,1.0,0.05,22,1000,7515.317369158861,75.1531736915886,1.0,7.576126461921893
100,5,20.0,20,1.0,0.05,23,1000,7488.552694177953,74.88552694177953,1.0,3.8246491004626115
100,5,20.0,20,1.0,0.05,24,1000,7470.201937634052,74.70201937634052,1.0,5.504845963944934
100,5,20.0,20,1.0,0.05,25,1000,7573.120130643872,75.73120130643872,1.0,5.141201382618959
100,5,20.0,20,1.0,0.05,26,1000,7608.749851723846,76.08749851723846,1.0,9.909249535647644
100,5,20.0,20,1.0,0.05,27,1000,7600.918457972038,76.00918457972038,1.0,4.945735844784622
100,5,20.0,20,1.0,0.05,28,1000,7595.79904156895,75.9579904156895,1.0,5.016338043472783
100,5,20.0,20,1.0,0.05,29,1000,7433.310470863987,74.33310470863987,1.0,8.080789471604612
100,5,20.0,20,1.0,0.05,30,1000,7568.995076757024,75.68995076757024,1.0,5.484707131867057
100,5,20.0,20,1.0,0.05,31,1000,7512.505181057953,75.12505181057954,1.0,4.767334208467933
100,5,20.0,20,1.0,0.05,32,1000,7468.319709117291,74.6831970911729,1.0,5.542404706067717
100,5,20.0,20,1.0,0.05,33,1000,7476.860717711218,74.76860717711219,1.0,5.995741839813747
100,5,20.0,20,1.0,0.05,34,1000,7507.62162646634,75.0762162646634,1.0,5.609347115555519
100,5,20.0,20,1.0,0.05,35,1000,7582.292514335583,75.82292514335583,1.0,5.941056609421415
100,5,20.0,20,1.0,0.05,36,1000,7376.507388820443,73.76507388820443,1.0,5.8742962586560745
100,5,20.0,20,1.0,0.05,37,1000,7591.540775605823,75.91540775605823,1.0,8.680421431625982
100,5,20.0,20,1.0,0.05,38,1000,7475.792370498083,74.75792370498083,1.0,6.405803991415949
100,5,20.0,20,1.0,0.05,39,1000,7460.191788389185,74.60191788389184,1.0,6.59006319536158
100,5,20.0,20,1.0,0.05,40,1000,7387.762733464408,73.87762733464407,1.0,5.597845741729549
100,5,20.0,20,1.0,0.05,41,1000,7617.544196896728,76.17544196896728,1.0,8.010383248577813
100,5,20.0,20,1.0,0.05,42,1000,7523.1355606377265,75.23135560637726,1.0,5.08959949195936
100,5,20.0,20,1.0,0.05,43,1000,7456.6900670544355,74.56690067054436,1.0,5.582682510307965
100,5,20.0,20,1.0,0.05,44,1000,7569.748002247856,75.69748002247856,1.0,4.088240038494548
100,5,20.0,20,1.0,0.05,45,1000,7548.081412793392,75.48081412793391,1.0,5.252685426525161
100,5,20.0,20,1.0,0.05,46,1000,7462.926251771159,74.62926251771158,1.0,6.368754290848096
100,5,20.0,20,1.0,0.05,47,1000,7639.454295933884,76.39454295933884,1.0,5.330606899637466
100,5,20.0,20,1.0,0.05,48,1000,7388.621597322096,73.88621597322096,1.0,7.125357316565316
100,5,20.0,20,1.0,0.05,49,1000,7555.84464898859,75.5584464898859,1.0,7.243596106084412
100,5,20.0,20,1.0,0.06,0,1000,7444.286675120401,74.44286675120401,1.0,3.845866777896754
100,5,20.0,20,1.0,0.06,1,1000,7396.862058277063,73.96862058277063,1.0,4.338790926905035
100,5,20.0,20,1.0,0.06,2,1000,7481.994894853281,74.81994894853281,1.0,4.746328509819633
100,5,20.0,20,1.0,0.06,3,1000,7371.720740392716,73.71720740392716,1.0,3.387729580456657
100,5,20.0,20,1.0,0.06,4,1000,7445.769973472036,74.45769973472036,1.0,3.338134008710762
100,5,20.0,20,1.0,0.06,5,1000,7597.652679197962,75.97652679197962,1.0,5.683067135182724
100,5,20.0,20,1.0,0.06,6,1000,7513.421801569317,75.13421801569316,1.0,6.159576395630473
100,5,20.0,20,1.0,0.06,7,1000,7523.7752683589615,75.23775268358962,1.0,6.678494883244141
100,5,20.0,20,1.0,0.06,8,1000,7518.901299329636,75.18901299329636,1.0,4.957303651505134
100,5,20.0,20,1.0,0.06,9,1000,7488.631731652957,74.88631731652957,1.0,4.305685994006712
100,5,20.0,20,1.0,0.06,10,1000,7525.075111831943,75.25075111831943,1.0,4.550171938861135
100,5,20.0,20,1.0,0.06,11,1000,7323.837963735153,73.23837963735153,1.0,4.877358518116127
100,5,20.0,20,1.0,0.06,12,1000,7486.42860650524,74.8642860650524,1.0,5.116920427458298
100,5,20.0,20,1.0,0.06,13,1000,7485.224968517501,74.85224968517501,1.0,4.169096207265586
100,5,20.0,20,1.0,0.06,14,1000,7442.143809704517,74.42143809704517,1.0,5.637629989545775
100,5,20.0,20,1.0,0.06,15,1000,7491.518621148997,74.91518621148997,1.0,5.190656599001943
100,5,20.0,20,1.0,0.06,16,1000,7544.0876797405,75.440876797405,1.0,4.170108725506223
100,5,20.0,20,1.0,0.06,17,1000,7531.715993546605,75.31715993546605,1.0,3.1867085983436865
100,5,20.0,20,1.0,0.06,18,1000,7471.870546133441,74.71870546133441,1.0,4.1453679618952215
100,5,20.0,20,1.0,0.06,19,1000,7540.821434779201,75.40821434779201,1.0,4.78932119123754
100,5,20.0,20,1.0,0.06,20,1000,7407.420139022111,74.0742013902211,1.0,4.785133169524269
100,5,20.0,20,1.0,0.06,21,1000,7524.313947648055,75.24313947648055,1.0,4.608875837574439
100,5,20.0,20,1.0,0.06,22,1000,7445.031417029069,74.4503141702907,1.0,5.31073612740211
100,5,20.0,20,1.0,0.06,23,1000,7500.131837288871,75.0013183728887,1.0,4.919770214762908
100,5,20.0,20,1.0,0.06,24,1000,7526.015621998062,75.26015621998062,1.0,7.361070142023903
100,5,20.0,20,1.0,0.06,25,1000,7510.568488070994,75.10568488070994,1.0,5.197466391290768
100,5,20.0,20,1.0,0.06,26,1000,7438.715571976882,74.38715571976881,1.0,4.6592227079751485
100,5,20.0,20,1.0,0.06,27,1000,7459.735288119422,74.59735288119423,1.0,5.066857370407696
100,5,20.0,20,1.0,0.06,28,1000,7466.271607126822,74.66271607126822,1.0,6.089872597261763
100,5,20.0,20,1.0,0.06,29,1000,7465.394859432445,74.65394859432445,1.0,4.323034984848064
100,5,20.0,20,1.0,0.06,30,1000,7447.330361970856,74.47330361970856,1.0,4.292649969593842
100,5,20.0,20,1.0,0.06,31,1000,7498.526165294238,74.98526165294238,1.0,3.7871039619840436
100,5,20.0,20,1.0,0.06,32,1000,7369.38921569844,73.6938921569844,1.0,3.303581986367949
100,5,20.0,20,1.0,0.06,33,1000,7566.08331137826,75.6608331137826,1.0,5.465174752291821
100,5,20.0,20,1.0,0.06,34,1000,7690.832290722386,76.90832290722386,1.0,6.076679669943062
100,5,20.0,20,1.0,0.06,35,1000,7523.577687099168,75.23577687099167,1.0,3.2147445383903595
100,5,20.0,20,1.0,0.06,36,1000,7502.552010653668,75.02552010653667,1.0,5.346065737771639
100,5,20.0,20,1.0,0.06,37,1000,7510.103176108517,75.10103176108517,1.0,6.1624780239032155
100,5,20.0,20,1.0,0.06,38,1000,7457.511572534767,74.57511572534767,1.0,2.95956194904595
100,5,20.0,20,1.0,0.06,39,1000,7484.57450616087,74.84574506160871,1.0,6.065125609926084
100,5,20.0,20,1.0,0.06,40,1000,7452.735407986179,74.5273540798618,1.0,4.017818663634428
100,5,20.0,20,1.0,0.06,41,1000,7519.812270849013,75.19812270849013,1.0,4.8683102102987466
100,5,20.0,20,1.0,0.06,42,1000,7602.505503795223,76.02505503795223,1.0,5.306889200035707
100,5,20.0,20,1.0,0.06,43,1000,7488.294603055113,74.88294603055112,1.0,4.772538052851763
100,5,20.0,20,1.0,0.06,44,1000,7401.187352527451,74.01187352527451,1.0,4.854113601539282
100,5,20.0,20,1.0,0.06,45,1000,7507.629587908249,75.0762958790825,1.0,6.286771792415392
100,5,20.0,20,1.0,0.06,46,1000,7571.5269471139,75.715269471139,1.0,5.564930897082405
100,5,20.0,20,1.0,0.06,47,1000,7591.559111884168,75.91559111884168,1.0,3.454870260870908
100,5,20.0,20,1.0,0.06,48,1000,7571.94019505942,75.7194019505942,1.0,6.276706940259124
100,5,20.0,20,1.0,0.06,49,1000,7514.478433993609,75.14478433993608,1.0,4.122636621948996
100,5,20.0,20,1.0,0.07,0,1000,7432.876746346445,74.32876746346444,1.0,3.9882680493551903
100,5,20.0,20,1.0,0.07,1,1000,7652.4741145133075,76.52474114513308,1.0,3.5671639557045247
100,5,20.0,20,1.0,0.07,2,1000,7583.227418872776,75.83227418872777,1.0,2.615749589291097
100,5,20.0,20,1.0,0.07,3,1000,7540.004735327188,75.40004735327189,1.0,4.848842469123556
100,5,20.0,20,1.0,0.07,4,1000,7515.145304671441,75.15145304671441,1.0,3.275084436393989
100,5,20.0,20,1.0,0.07,5,1000,7535.5480080830375,75.35548008083038,1.0,3.972884738596005
100,5,20.0,20,1.0,0.07,6,1000,7584.832639780929,75.84832639780929,1.0,3.442785139525423
100,5,20.0,20,1.0,0.07,7,1000,7547.172134934335,75.47172134934335,1.0,5.506599039483391
100,5,20.0,20,1.0,0.07,8,1000,7541.223369111047,75.41223369111047,1.0,5.644729398587228
100,5,20.0,20,1.0,0.07,9,1000,7567.692236478294,75.67692236478294,1.0,3.8330246751931973
100,5,20.0,20,1.0,0.07,10,1000,7551.6549619072375,75.51654961907238,1.0,4.752914430758788
100,5,20.0,20,1.0,0.07,11,1000,7530.051490228211,75.30051490228212,1.0,5.345766746600119
100,5,20.0,20,1.0,0.07,12,1000,7481.26822842787,74.8126822842787,1.0,3.9535157988118055
100,5,20.0,20,1.0,0.07,13,1000,7497.008354344611,74.97008354344611,1.0,3.086298699268145
100,5,20.0,20,1.0,0.07,14,1000,7508.683575722635,75.08683575722635,1.0,2.1667055194834273
100,5,20.0,20,1.0,0.07,15,1000,7533.562697963796,75.33562697963796,1.0,3.928525941776868
100,5,20.0,20,1.0,0.07,16,1000,7466.188733016886,74.66188733016885,1.0,2.5267195742926702
100,5,20.0,20,1.0,0.07,17,1000,7472.373975832832,74.72373975832832,1.0,3.382480686946423
100,5,20.0,20,1.0,0.07,18,1000,7476.3207200823645,74.76320720082364,1.0,5.060354594086629
100,5,20.0,20,1.0,0.07,19,1000,7566.052769611376,75.66052769611376,1.0,6.2425958846428005
100,5,20.0,20,1.0,0.07,20,1000,7550.539076535072,75.50539076535073,1.0,3.088500535138664
100,5,20.0,20,1.0,0.07,21,1000,7407.836410615357,74.07836410615357,1.0,3.365682522327844
100,5,20.0,20,1.0,0.07,22,1000,7520.878406534045,75.20878406534045,1.0,4.2726709979308355
100,5,20.0,20,1.0,0.07,23,1000,7478.212374838039,74.78212374838039,1.0,2.666811647926965
100,5,20.0,20,1.0,0.07,24,1000,7512.160785687652,75.12160785687652,1.0,4.40454758042543
100,5,20.0,20,1.0,0.07,25,1000,7491.5047852565185,74.91504785256518,1.0,2.2733568092636918
100,5,20.0,20,1.0,0.07,26,1000,7410.983506525399,74.10983506525399,1.0,3.3628921023462164
100,5,20.0,20,1.0,0.07,27,1000,7433.943697530578,74.33943697530577,1.0,3.032990930361864
100,5,20.0,20,1.0,0.07,28,1000,7415.693264102481,74.15693264102481,1.0,3.305304469268772
100,5,20.0,20,1.0,0.07,29,1000,7470.869386478773,74.70869386478773,1.0,3.5215337484098987
100,5,20.0,20,1.0,0.07,30,1000,7429.3363105968065,74.29336310596807,1.0,3.640373210757589
100,5,20.0,20,1.0,0.07,31,1000,7467.740225308715,74.67740225308715,1.0,4.05512049873319
100,5,20.0,20,1.0,0.07,32,1000,7550.947671932176,75.50947671932175,1.0,3.193852423532375
100,5,20.0,20,1.0,0.07,33,1000,7479.934261367767,74.79934261367767,1.0,4.839723580432498
100,5,20.0,20,1.0,0.07,34,1000,7487.344347525104,74.87344347525104,1.0,4.979452035365249
100,5,20.0,20,1.0,0.07,35,1000,7564.15956006757,75.6415956006757,1.0,3.315180090401079
100,5,20.0,20,1.0,0.07,36,1000,7370.242450642512,73.70242450642512,1.0,4.498340644363361
100,5,20.0,20,1.0,0.07,37,1000,7471.274515723497,74.71274515723496,1.0,3.8209993691480624
100,5,20.0,20,1.0,0.07,38,1000,7471.20559257135,74.7120559257135,1.0,3.922493839686578
100,5,20.0,20,1.0,0.07,39,1000,7265.471163988519,72.65471163988519,1.0,2.781698361929073
100,5,20.0,20,1.0,0.07,40,1000,7550.532152154318,75.50532152154318,1.0,4.1382816018062805
100,5,20.0,20,1.0,0.07,41,1000,7495.056736233128,74.95056736233127,1.0,3.6487869540722673
100,5,20.0,20,1.0,0.07,42,1000,7431.9898421460275,74.31989842146028,1.0,3.3438943506855976
100,5,20.0,20,1.0,0.07,43,1000,7454.10478527365,74.5410478527365,1.0,4.274687405312399
100,5,20.0,20,1.0,0.07,44,1000,7538.549493192901,75.385494931929,1.0,5.136490911820775
100,5,20.0,20,1.0,0.07,45,1000,7537.652267829014,75.37652267829014,1.0,4.572166548699387
100,5,20.0,20,1.0,0.07,46,1000,7511.763579258108,75.11763579258108,1.0,4.318169202803643
100,5,20.0,20,1.0,0.07,47,1000,7472.8921018069095,74.7289210180691,1.0,4.728716526235774
100,5,20.0,20,1.0,0.07,48,1000,7586.615333865343,75.86615333865343,1.0,3.9061640483337827
100,5,20.0,20,1.0,0.07,49,1000,7568.439217305623,75.68439217305622,1.0,2.799880440947967
100,5,20.0,20,1.0,0.08,0,1000,7656.356649974793,76.56356649974794,1.0,3.4750583235221724
100,5,20.0,20,1.0,0.08,1,1000,7482.265309291282,74.82265309291283,1.0,3.0572716797313335
100,5,20.0,20,1.0,0.08,2,1000,7497.982132685017,74.97982132685017,1.0,2.6073792626341725
100,5,20.0,20,1.0,0.08,3,1000,7478.46961964944,74.7846961964944,1.0,2.6090479849764994
100,5,20.0,20,1.0,0.08,4,1000,7573.9742727282155,75.73974272728215,1.0,2.3401274041368616
100,5,20.0,20,1.0,0.08,5,1000,7461.629016648813,74.61629016648813,1.0,2.9808080530739085
100,5,20.0,20,1.0,0.08,6,1000,7451.642886087066,74.51642886087066,1.0,3.5998162791183517
100,5,20.0,20,1.0,0.08,7,1000,7627.652037309678,76.27652037309679,1.0,3.808015047526712
100,5,20.0,20,1.0,0.08,8,1000,7538.790006361717,75.38790006361717,1.0,3.8442060527297683
100,5,20.0,20,1.0,0.08,9,1000,7445.725280246532,74.45725280246532,1.0,2.6195748053870327
100,5,20.0,20,1.0,0.08,10,1000,7476.57567979623,74.7657567979623,1.0,3.5680203260130203
