collision_policy,n_agents,n_arms,agent_to_arm_ratio,arms_per_agent,std,epsilon,seed,steps,group_total_reward,mean_agent_reward,collision_rate,reward_inequality
full_value,100,200,0.5,2,1.0,0.06,23,1000,1067170.3432134083,10671.703432134083,1.0,401.7016272309985
full_value,100,200,0.5,2,1.0,0.06,24,1000,1054732.4246549488,10547.324246549488,1.0,486.7020535820405
full_value,100,200,0.5,2,1.0,0.06,25,1000,1068188.5697830922,10681.885697830923,1.0,501.23856784313716
full_value,100,200,0.5,2,1.0,0.06,26,1000,1066485.7277008086,10664.857277008086,1.0,498.0257245201287
full_value,100,200,0.5,2,1.0,0.06,27,1000,1061677.3177117093,10616.773177117093,1.0,464.8812052233198
full_value,100,200,0.5,2,1.0,0.06,28,1000,1067254.9357256824,10672.549357256825,1.0,520.9209193020611
full_value,100,200,0.5,2,1.0,0.06,29,1000,1065464.7443423425,10654.647443423424,1.0,536.9705421533077
full_value,100,200,0.5,2,1.0,0.06,30,1000,1060612.6122600015,10606.126122600015,1.0,431.2416554850395
full_value,100,200,0.5,2,1.0,0.06,31,1000,1063655.6166923852,10636.556166923852,1.0,527.8172843768492
full_value,100,200,0.5,2,1.0,0.06,32,1000,1067656.4201949392,10676.564201949392,1.0,481.2950660324624
full_value,100,200,0.5,2,1.0,0.06,33,1000,1053011.7191894746,10530.117191894746,1.0,492.3365158291283
full_value,100,200,0.5,2,1.0,0.06,34,1000,1059716.1898849097,10597.161898849097,1.0,453.4660201892532
full_value,100,200,0.5,2,1.0,0.06,35,1000,1058822.6812256777,10588.226812256777,1.0,547.7355504857943
full_value,100,200,0.5,2,1.0,0.06,36,1000,1051912.3892634155,10519.123892634154,1.0,553.1737110888919
full_value,100,200,0.5,2,1.0,0.06,37,1000,1057569.4290275217,10575.694290275218,1.0,446.0767582229909
full_value,100,200,0.5,2,1.0,0.06,38,1000,1056534.7771452593,10565.347771452592,1.0,477.7136288828228
full_value,100,200,0.5,2,1.0,0.06,39,1000,1062351.811409662,10623.51811409662,1.0,443.1403394049116
full_value,100,200,0.5,2,1.0,0.06,40,1000,1063224.909763819,10632.24909763819,1.0,503.50308085120923
full_value,100,200,0.5,2,1.0,0.06,41,1000,1054684.2122699718,10546.842122699718,1.0,491.54066755433973
full_value,100,200,0.5,2,1.0,0.06,42,1000,1057681.9680866562,10576.819680866562,1.0,507.334858549545
full_value,100,200,0.5,2,1.0,0.06,43,1000,1061261.5768679373,10612.615768679374,1.0,454.17524564794076
full_value,100,200,0.5,2,1.0,0.06,44,1000,1061960.2410217014,10619.602410217014,1.0,465.3973256318241
full_value,100,200,0.5,2,1.0,0.06,45,1000,1051947.7884843461,10519.477884843462,1.0,481.4612081317136
full_value,100,200,0.5,2,1.0,0.06,46,1000,1056773.3586545042,10567.733586545042,1.0,491.31629833228567
full_value,100,200,0.5,2,1.0,0.06,47,1000,1067105.7112400134,10671.057112400134,1.0,396.3388756246422
full_value,100,200,0.5,2,1.0,0.06,48,1000,1058801.6637070614,10588.016637070614,1.0,479.7916135483826
full_value,100,200,0.5,2,1.0,0.06,49,1000,1058025.7595508855,10580.257595508856,1.0,453.3852394009681
full_value,100,200,0.5,2,1.0,0.07,0,1000,1066104.5116013698,10661.045116013698,1.0,394.2907786907812
full_value,100,200,0.5,2,1.0,0.07,1,1000,1063837.8261039848,10638.378261039848,1.0,435.28701780376906
full_value,100,200,0.5,2,1.0,0.07,2,1000,1071123.6762139965,10711.236762139964,1.0,397.2245220179223
full_value,100,200,0.5,2,1.0,0.07,3,1000,1061191.2476873016,10611.912476873016,1.0,462.41695030153016
full_value,100,200,0.5,2,1.0,0.07,4,1000,1061538.1853609728,10615.381853609728,1.0,440.2537741018729
full_value,100,200,0.5,2,1.0,0.07,5,1000,1064749.7432652533,10647.497432652533,1.0,426.77055271567247
full_value,100,200,0.5,2,1.0,0.07,6,1000,1064126.1396672959,10641.261396672959,1.0,425.1974581088987
full_value,100,200,0.5,2,1.0,0.07,7,1000,1062359.344738551,10623.593447385509,1.0,451.3585993127153
full_value,100,200,0.5,2,1.0,0.07,8,1000,1062647.169180336,10626.47169180336,1.0,372.6636513006142
full_value,100,200,0.5,2,1.0,0.07,9,1000,1068514.9071270332,10685.149071270333,1.0,440.56532038951804
full_value,100,200,0.5,2,1.0,0.07,10,1000,1066717.5121061923,10667.175121061922,1.0,416.35269006971293
full_value,100,200,0.5,2,1.0,0.07,11,1000,1066935.6465624955,10669.356465624955,1.0,422.62196607528085
full_value,100,200,0.5,2,1.0,0.07,12,1000,1062003.0632903848,10620.030632903849,1.0,432.00637749017386
full_value,100,200,0.5,2,1.0,0.07,13,1000,1070249.8203076727,10702.498203076728,1.0,356.71392394757834
full_value,100,200,0.5,2,1.0,0.07,14,1000,1065687.8703016231,10656.878703016231,1.0,416.3115075767813
full_value,100,200,0.5,2,1.0,0.07,15,1000,1065179.2157757764,10651.792157757764,1.0,410.15743945326676
full_value,100,200,0.5,2,1.0,0.07,16,1000,1059955.650457281,10599.556504572809,1.0,412.3358773905008
full_value,100,200,0.5,2,1.0,0.07,17,1000,1066781.025347962,10667.81025347962,1.0,377.4455959223149
full_value,100,200,0.5,2,1.0,0.07,18,1000,1065670.4843861677,10656.704843861677,1.0,363.29968217511043
full_value,100,200,0.5,2,1.0,0.07,19,1000,1061120.4192739301,10611.204192739302,1.0,423.6129587162234
full_value,100,200,0.5,2,1.0,0.07,20,1000,1070982.6964723463,10709.826964723463,1.0,402.0868979059275
full_value,100,200,0.5,2,1.0,0.07,21,1000,1064090.919371851,10640.90919371851,1.0,417.96079838488856
full_value,100,200,0.5,2,1.0,0.07,22,1000,1063325.2676032165,10633.252676032165,1.0,447.2190057494699
full_value,100,200,0.5,2,1.0,0.07,23,1000,1063288.6969354772,10632.886969354771,1.0,422.53182742908115
full_value,100,200,0.5,2,1.0,0.07,24,1000,1060916.3366494314,10609.163366494315,1.0,427.2721973303394
full_value,100,200,0.5,2,1.0,0.07,25,1000,1069091.6663866402,10690.916663866401,1.0,403.1092066906271
full_value,100,200,0.5,2,1.0,0.07,26,1000,1071139.562333071,10711.395623330709,1.0,398.9415647962954
full_value,100,200,0.5,2,1.0,0.07,27,1000,1063930.7205680376,10639.307205680376,1.0,430.5827084262505
full_value,100,200,0.5,2,1.0,0.07,28,1000,1066371.7379650632,10663.717379650632,1.0,457.60026508589027
full_value,100,200,0.5,2,1.0,0.07,29,1000,1074170.237758038,10741.702377580381,1.0,400.42053644389944
full_value,100,200,0.5,2,1.0,0.07,30,1000,1070621.6406602676,10706.216406602676,1.0,398.6862350838922
full_value,100,200,0.5,2,1.0,0.07,31,1000,1068287.7292034735,10682.877292034735,1.0,413.73938147279415
full_value,100,200,0.5,2,1.0,0.07,32,1000,1058423.6216423158,10584.236216423158,1.0,407.25655764982076
full_value,100,200,0.5,2,1.0,0.07,33,1000,1068026.588928701,10680.26588928701,1.0,408.9534560172957
full_value,100,200,0.5,2,1.0,0.07,34,1000,1066142.0757151584,10661.420757151584,1.0,388.83494987301697
full_value,100,200,0.5,2,1.0,0.07,35,1000,1070301.317268163,10703.013172681629,1.0,434.76099311154843
full_value,100,200,0.5,2,1.0,0.07,36,1000,1066177.8477528174,10661.778477528174,1.0,471.58403015453626
full_value,100,200,0.5,2,1.0,0.07,37,1000,1061302.0290770342,10613.020290770342,1.0,480.09100326785017
full_value,100,200,0.5,2,1.0,0.07,38,1000,1065948.28375335,10659.482837533498,1.0,427.38489582083116
full_value,100,200,0.5,2,1.0,0.07,39,1000,1069528.2900476898,10695.282900476897,1.0,394.19030159011334
full_value,100,200,0.5,2,1.0,0.07,40,1000,1065883.6898670872,10658.836898670872,1.0,354.6854280596554
full_value,100,200,0.5,2,1.0,0.07,41,1000,1067572.7423940045,10675.727423940045,1.0,412.3245065618897
full_value,100,200,0.5,2,1.0,0.07,42,1000,1064235.5781213774,10642.355781213773,1.0,445.28931288284724
full_value,100,200,0.5,2,1.0,0.07,43,1000,1063744.915155909,10637.44915155909,1.0,422.4587635570219
full_value,100,200,0.5,2,1.0,0.07,44,1000,1066744.4983278753,10667.444983278752,1.0,463.85943809943797
full_value,100,200,0.5,2,1.0,0.07,45,1000,1063186.292743822,10631.86292743822,1.0,380.29735332403806
full_value,100,200,0.5,2,1.0,0.07,46,1000,1064891.437096174,10648.914370961742,1.0,428.68370703220154
full_value,100,200,0.5,2,1.0,0.07,47,1000,1066752.8792190803,10667.528792190804,1.0,410.8651643835781
full_value,100,200,0.5,2,1.0,0.07,48,1000,1065470.3769192377,10654.703769192376,1.0,464.61769864747015
full_value,100,200,0.5,2,1.0,0.07,49,1000,1065299.8678270497,10652.998678270496,1.0,351.0821477782226
full_value,100,200,0.5,2,1.0,0.08,0,1000,1067073.3213086291,10670.73321308629,1.0,347.0278949264368
full_value,100,200,0.5,2,1.0,0.08,1,1000,1060242.3784207911,10602.423784207911,1.0,425.3416452558676
full_value,100,200,0.5,2,1.0,0.08,2,1000,1074194.7553497343,10741.947553497343,1.0,359.00260621484205
full_value,100,200,0.5,2,1.0,0.08,3,1000,1068109.3436431424,10681.093436431423,1.0,393.821793547942
full_value,100,200,0.5,2,1.0,0.08,4,1000,1059296.0040782401,10592.960040782402,1.0,430.65644783862024
full_value,100,200,0.5,2,1.0,0.08,5,1000,1069097.2443843205,10690.972443843204,1.0,384.0897350674552
full_value,100,200,0.5,2,1.0,0.08,6,1000,1063297.2400218493,10632.972400218492,1.0,334.96582362057563
full_value,100,200,0.5,2,1.0,0.08,7,1000,1070494.1753681784,10704.941753681784,1.0,354.79571732166664
full_value,100,200,0.5,2,1.0,0.08,8,1000,1061710.68358658,10617.1068358658,1.0,374.9960384019276
full_value,100,200,0.5,2,1.0,0.08,9,1000,1068132.435940841,10681.32435940841,1.0,384.9797056099892
full_value,100,200,0.5,2,1.0,0.08,10,1000,1066277.6334865293,10662.776334865293,1.0,400.8475309316667
full_value,100,200,0.5,2,1.0,0.08,11,1000,1063048.3084552735,10630.483084552736,1.0,407.35528402284575
full_value,100,200,0.5,2,1.0,0.08,12,1000,1065226.319420266,10652.26319420266,1.0,368.20360105048564
full_value,100,200,0.5,2,1.0,0.08,13,1000,1066961.3831505184,10669.613831505185,1.0,396.4609755869508
full_value,100,200,0.5,2,1.0,0.08,14,1000,1070285.7542833928,10702.857542833928,1.0,339.9117676918501
full_value,100,200,0.5,2,1.0,0.08,15,1000,1062853.498207552,10628.534982075518,1.0,387.09145102053225
full_value,100,200,0.5,2,1.0,0.08,16,1000,1066130.328233023,10661.30328233023,1.0,357.5692552009492
full_value,100,200,0.5,2,1.0,0.08,17,1000,1070192.8552488857,10701.928552488856,1.0,364.48021364300786
full_value,100,200,0.5,2,1.0,0.08,18,1000,1065948.0715880082,10659.480715880081,1.0,341.02188634205197
full_value,100,200,0.5,2,1.0,0.08,19,1000,1067390.8513421244,10673.908513421244,1.0,459.9072391540849
full_value,100,200,0.5,2,1.0,0.08,20,1000,1071332.6544696586,10713.326544696587,1.0,359.9688796257902
full_value,100,200,0.5,2,1.0,0.08,21,1000,1073129.4574338386,10731.294574338386,1.0,344.70637573184626
full_value,100,200,0.5,2,1.0,0.08,22,1000,1060955.9799415015,10609.559799415016,1.0,379.34401163395654
full_value,100,200,0.5,2,1.0,0.08,23,1000,1069068.7090337859,10690.687090337859,1.0,358.47449930882686
full_value,100,200,0.5,2,1.0,0.08,24,1000,1065124.9298831457,10651.249298831457,1.0,382.15052179466
full_value,100,200,0.5,2,1.0,0.08,25,1000,1074648.3237845507,10746.483237845507,1.0,362.8548777929274
full_value,100,200,0.5,2,1.0,0.08,26,1000,1075110.7566736604,10751.107566736604,1.0,338.0585367010921
full_value,100,200,0.5,2,1.0,0.08,27,1000,1071015.7716203765,10710.157716203765,1.0,427.041922020039
full_value,100,200,0.5,2,1.0,0.08,28,1000,1071655.6773678744,10716.556773678743,1.0,440.5645612104311
full_value,100,200,0.5,2,1.0,0.08,29,1000,1073505.1755724056,10735.051755724056,1.0,390.91019678953336
full_value,100,200,0.5,2,1.0,0.08,30,1000,1067873.783795992,10678.73783795992,1.0,370.33656595912254
full_value,100,200,0.5,2,1.0,0.08,31,1000,1071684.2695214564,10716.842695214564,1.0,372.2589311986846
full_value,100,200,0.5,2,1.0,0.08,32,1000,1072692.8771567538,10726.928771567538,1.0,359.78472759701964
full_value,100,200,0.5,2,1.0,0.08,33,1000,1066159.7228340136,10661.597228340137,1.0,366.9981333336805
full_value,100,200,0.5,2,1.0,0.08,34,1000,1066059.6148778778,10660.596148778777,1.0,343.6538211720101
full_value,100,200,0.5,2,1.0,0.08,35,1000,1067472.3325306482,10674.723325306482,1.0,332.1573601648822
full_value,100,200,0.5,2,1.0,0.08,36,1000,1068631.044529256,10686.31044529256,1.0,386.1121773553818
full_value,100,200,0.5,2,1.0,0.08,37,1000,1063115.8405360586,10631.158405360586,1.0,390.4580292200331
full_value,100,200,0.5,2,1.0,0.08,38,1000,1063133.4528317552,10631.334528317551,1.0,454.17401083478126
full_value,100,200,0.5,2,1.0,0.08,39,1000,1061483.1492440428,10614.831492440428,1.0,379.4576915419313
full_value,100,200,0.5,2,1.0,0.08,40,1000,1068026.1784682763,10680.261784682763,1.0,405.27030074994684
full_value,100,200,0.5,2,1.0,0.08,41,1000,1072812.5325080748,10728.125325080748,1.0,342.79283648459847
full_value,100,200,0.5,2,1.0,0.08,42,1000,1068389.8705105556,10683.898705105556,1.0,314.1707707754086
full_value,100,200,0.5,2,1.0,0.08,43,1000,1066693.8981481076,10666.938981481077,1.0,377.62398671280795
full_value,100,200,0.5,2,1.0,0.08,44,1000,1065356.598545805,10653.565985458052,1.0,414.96027493548473
full_value,100,200,0.5,2,1.0,0.08,45,1000,1065507.115965723,10655.071159657231,1.0,358.31440627284934
full_value,100,200,0.5,2,1.0,0.08,46,1000,1068607.6724182875,10686.076724182874,1.0,410.95519468248887
full_value,100,200,0.5,2,1.0,0.08,47,1000,1070321.7666108897,10703.217666108896,1.0,315.62673034594496
full_value,100,200,0.5,2,1.0,0.08,48,1000,1068765.874227749,10687.65874227749,1.0,404.04122209985894
full_value,100,200,0.5,2,1.0,0.08,49,1000,1069317.2176589624,10693.172176589624,1.0,359.16058696913603
full_value,100,200,0.5,2,1.0,0.09,0,1000,1069717.4445120269,10697.174445120269,1.0,397.52621073950104
full_value,100,200,0.5,2,1.0,0.09,1,1000,1064403.980842386,10644.039808423859,1.0,357.61329791671284
full_value,100,200,0.5,2,1.0,0.09,2,1000,1072344.2627526093,10723.442627526094,1.0,357.37791012988305
full_value,100,200,0.5,2,1.0,0.09,3,1000,1070371.9596808804,10703.719596808804,1.0,357.2388508228316
full_value,100,200,0.5,2,1.0,0.09,4,1000,1070524.6131334305,10705.246131334305,1.0,334.7996403203545
full_value,100,200,0.5,2,1.0,0.09,5,1000,1067984.9548589478,10679.849548589478,1.0,339.9736135928568
full_value,100,200,0.5,2,1.0,0.09,6,1000,1065002.196637569,10650.02196637569,1.0,402.33384399834426
full_value,100,200,0.5,2,1.0,0.09,7,1000,1075132.054238513,10751.32054238513,1.0,319.7060454554923
full_value,100,200,0.5,2,1.0,0.09,8,1000,1073695.531385361,10736.95531385361,1.0,300.5098109541651
full_value,100,200,0.5,2,1.0,0.09,9,1000,1072130.8381701456,10721.308381701456,1.0,318.19255952578345
full_value,100,200,0.5,2,1.0,0.09,10,1000,1073861.6875736916,10738.616875736916,1.0,379.30359193124997
full_value,100,200,0.5,2,1.0,0.09,11,1000,1069555.7298273856,10695.557298273856,1.0,337.49869978522884
full_value,100,200,0.5,2,1.0,0.09,12,1000,1075503.8122187415,10755.038122187416,1.0,276.09158757671645
full_value,100,200,0.5,2,1.0,0.09,13,1000,1075325.1222463553,10753.251222463552,1.0,319.8681809192981
full_value,100,200,0.5,2,1.0,0.09,14,1000,1068785.2584328928,10687.852584328928,1.0,302.4956042227272
full_value,100,200,0.5,2,1.0,0.09,15,1000,1070599.8905776292,10705.998905776292,1.0,328.98472548419596
full_value,100,200,0.5,2,1.0,0.09,16,1000,1068895.3103980487,10688.953103980488,1.0,263.0844800860439
full_value,100,200,0.5,2,1.0,0.09,17,1000,1078522.9538079873,10785.229538079873,1.0,301.93837307500365
full_value,100,200,0.5,2,1.0,0.09,18,1000,1066928.0247374405,10669.280247374405,1.0,350.48086787544946
full_value,100,200,0.5,2,1.0,0.09,19,1000,1068511.2167364745,10685.112167364745,1.0,322.7833902962267
full_value,100,200,0.5,2,1.0,0.09,20,1000,1071402.243834199,10714.02243834199,1.0,321.179580456854
full_value,100,200,0.5,2,1.0,0.09,21,1000,1076264.710271456,10762.64710271456,1.0,289.1298567854139
full_value,100,200,0.5,2,1.0,0.09,22,1000,1068803.197318677,10688.031973186771,1.0,304.14950752496367
full_value,100,200,0.5,2,1.0,0.09,23,1000,1068956.1316126683,10689.561316126683,1.0,345.61483590742404
full_value,100,200,0.5,2,1.0,0.09,24,1000,1062049.3263679538,10620.493263679538,1.0,331.04213911221467
full_value,100,200,0.5,2,1.0,0.09,25,1000,1067729.941939995,10677.29941939995,1.0,366.09470596447295
full_value,100,200,0.5,2,1.0,0.09,26,1000,1070895.2857612227,10708.952857612227,1.0,308.50711641612384
full_value,100,200,0.5,2,1.0,0.09,27,1000,1067449.3896376914,10674.493896376915,1.0,348.87224573331855
full_value,100,200,0.5,2,1.0,0.09,28,1000,1074928.5866791026,10749.285866791026,1.0,352.459167486529
full_value,100,200,0.5,2,1.0,0.09,29,1000,1075361.49203403,10753.614920340298,1.0,306.48182702559683
full_value,100,200,0.5,2,1.0,0.09,30,1000,1071402.7702333385,10714.027702333384,1.0,323.66208295842523
full_value,100,200,0.5,2,1.0,0.09,31,1000,1071381.189027654,10713.81189027654,1.0,322.48841871829507
full_value,100,200,0.5,2,1.0,0.09,32,1000,1076099.74802726,10760.9974802726,1.0,365.51998062257
full_value,100,200,0.5,2,1.0,0.09,33,1000,1060992.9057596216,10609.929057596217,1.0,397.8847342606608
full_value,100,200,0.5,2,1.0,0.09,34,1000,1073642.615121422,10736.42615121422,1.0,349.5730118605908
full_value,100,200,0.5,2,1.0,0.09,35,1000,1069598.7246861893,10695.987246861892,1.0,302.22334190595166
full_value,100,200,0.5,2,1.0,0.09,36,1000,1069277.7353755245,10692.777353755246,1.0,351.0066383458351
full_value,100,200,0.5,2,1.0,0.09,37,1000,1062999.8200892217,10629.998200892216,1.0,354.12339051305287
full_value,100,200,0.5,2,1.0,0.09,38,1000,1071011.2665340092,10710.112665340093,1.0,316.60755003494904
full_value,100,200,0.5,2,1.0,0.09,39,1000,1071830.0567493858,10718.300567493858,1.0,318.03129999600964
full_value,100,200,0.5,2,1.0,0.09,40,1000,1069864.296851847,10698.64296851847,1.0,360.54830992215074
full_value,100,200,0.5,2,1.0,0.09,41,1000,1068551.9825628428,10685.519825628427,1.0,344.8264667037269
full_value,100,200,0.5,2,1.0,0.09,42,1000,1072518.7307732082,10725.187307732082,1.0,335.19722038768964
full_value,100,200,0.5,2,1.0,0.09,43,1000,1064110.8729299263,10641.108729299263,1.0,333.3309104943826
full_value,100,200,0.5,2,1.0,0.09,44,1000,1068570.5581229536,10685.705581229537,1.0,378.5558074350846
full_value,100,200,0.5,2,1.0,0.09,45,1000,1064646.2325783784,10646.462325783785,1.0,312.50778513624726
full_value,100,200,0.5,2,1.0,0.09,46,1000,1070318.307746705,10703.183077467049,1.0,308.9923545686852
full_value,100,200,0.5,2,1.0,0.09,47,1000,1067311.2188087418,10673.112188087418,1.0,312.3970376348013
full_value,100,200,0.5,2,1.0,0.09,48,1000,1068445.0707067982,10684.450707067983,1.0,371.22026634901874
full_value,100,200,0.5,2,1.0,0.09,49,1000,1074223.487013483,10742.23487013483,1.0,324.48382814666746
full_value,100,200,0.5,2,1.0,0.1,0,1000,1068928.9992838434,10689.289992838434,1.0,335.3095494812911
full_value,100,200,0.5,2,1.0,0.1,1,1000,1064842.033662984,10648.420336629839,1.0,329.96303447284265
full_value,100,200,0.5,2,1.0,0.1,2,1000,1071106.2035184894,10711.062035184894,1.0,322.33276505016306
full_value,100,200,0.5,2,1.0,0.1,3,1000,1062027.288541328,10620.27288541328,1.0,327.47614281370903
full_value,100,200,0.5,2,1.0,0.1,4,1000,1070201.9219105637,10702.019219105638,1.0,291.8013433626693
full_value,100,200,0.5,2,1.0,0.1,5,1000,1074691.5591172487,10746.915591172488,1.0,288.18071392844087
full_value,100,200,0.5,2,1.0,0.1,6,1000,1063709.0668536483,10637.090668536483,1.0,330.6956807191341
full_value,100,200,0.5,2,1.0,0.1,7,1000,1074855.690328965,10748.55690328965,1.0,279.93671688630013
full_value,100,200,0.5,2,1.0,0.1,8,1000,1070998.4934533162,10709.984934533162,1.0,281.8184968380427
full_value,100,200,0.5,2,1.0,0.1,9,1000,1072654.547591355,10726.54547591355,1.0,312.7386124622431
full_value,100,200,0.5,2,1.0,0.1,10,1000,1069791.2239565814,10697.912239565814,1.0,324.58977530607643
full_value,100,200,0.5,2,1.0,0.1,11,1000,1068594.8209240518,10685.948209240518,1.0,289.341042632378
full_value,100,200,0.5,2,1.0,0.1,12,1000,1069491.788896299,10694.91788896299,1.0,293.65799162334224
full_value,100,200,0.5,2,1.0,0.1,13,1000,1078708.4127369362,10787.084127369362,1.0,284.4351695450363
full_value,100,200,0.5,2,1.0,0.1,14,1000,1071133.1874832932,10711.331874832933,1.0,311.77834281089673
full_value,100,200,0.5,2,1.0,0.1,15,1000,1063687.2798506322,10636.872798506321,1.0,288.1578325816396
full_value,100,200,0.5,2,1.0,0.1,16,1000,1067373.0923440477,10673.730923440477,1.0,324.88589002390876
full_value,100,200,0.5,2,1.0,0.1,17,1000,1069199.4633348028,10691.994633348027,1.0,325.32681040666773
full_value,100,200,0.5,2,1.0,0.1,18,1000,1071332.7392529869,10713.327392529869,1.0,295.6819521989277
full_value,100,200,0.5,2,1.0,0.1,19,1000,1071166.235642964,10711.66235642964,1.0,306.01190045368594
full_value,100,200,0.5,2,1.0,0.1,20,1000,1070040.9183268114,10700.409183268113,1.0,302.30741280365936
full_value,100,200,0.5,2,1.0,0.1,21,1000,1067910.6700279128,10679.106700279128,1.0,361.71632462246333
full_value,100,200,0.5,2,1.0,0.1,22,1000,1068068.5898476988,10680.685898476988,1.0,298.9879893189822
full_value,100,200,0.5,2,1.0,0.1,23,1000,1072686.268246953,10726.86268246953,1.0,277.23075337206745
full_value,100,200,0.5,2,1.0,0.1,24,1000,1060780.2286694017,10607.802286694017,1.0,346.6577417339015
full_value,100,200,0.5,2,1.0,0.1,25,1000,1071946.379892681,10719.46379892681,1.0,310.82691332648994
full_value,100,200,0.5,2,1.0,0.1,26,1000,1065230.8197321554,10652.308197321554,1.0,321.8682813481983
full_value,100,200,0.5,2,1.0,0.1,27,1000,1072071.0460811718,10720.710460811719,1.0,313.4048735978825
full_value,100,200,0.5,2,1.0,0.1,28,1000,1067154.1952410415,10671.541952410415,1.0,333.2593163582714
full_value,100,200,0.5,2,1.0,0.1,29,1000,1073028.574679409,10730.285746794088,1.0,334.4423248667026
full_value,100,200,0.5,2,1.0,0.1,30,1000,1070702.6851789576,10707.026851789577,1.0,359.29160721380225
full_value,100,200,0.5,2,1.0,0.1,31,1000,1069432.755957946,10694.32755957946,1.0,336.5306703123348
full_value,100,200,0.5,2,1.0,0.1,32,1000,1074393.318474358,10743.933184743579,1.0,283.47872741148115
full_value,100,200,0.5,2,1.0,0.1,33,1000,1064105.4301609534,10641.054301609534,1.0,349.27859125845004
full_value,100,200,0.5,2,1.0,0.1,34,1000,1069106.2093851997,10691.062093851997,1.0,281.25523842133964
full_value,100,200,0.5,2,1.0,0.1,35,1000,1068251.05650742,10682.5105650742,1.0,296.6035456849292
full_value,100,200,0.5,2,1.0,0.1,36,1000,1067438.9893280384,10674.389893280384,1.0,285.30600367085344
full_value,100,200,0.5,2,1.0,0.1,37,1000,1064097.2006677852,10640.972006677852,1.0,325.0349752177754
full_value,100,200,0.5,2,1.0,0.1,38,1000,1069161.4566514783,10691.614566514783,1.0,366.618339068701
full_value,100,200,0.5,2,1.0,0.1,39,1000,1074986.7330565143,10749.867330565143,1.0,277.0380788598098
full_value,100,200,0.5,2,1.0,0.1,40,1000,1074403.2660240748,10744.032660240748,1.0,288.9097566612406
full_value,100,200,0.5,2,1.0,0.1,41,1000,1067108.7475559595,10671.087475559594,1.0,298.0449276083591
full_value,100,200,0.5,2,1.0,0.1,42,1000,1074451.478143927,10744.51478143927,1.0,293.488326548089
full_value,100,200,0.5,2,1.0,0.1,43,1000,1069326.5713821263,10693.265713821263,1.0,300.84921493618026
full_value,100,200,0.5,2,1.0,0.1,44,1000,1072763.088176513,10727.630881765132,1.0,309.1170332749341
full_value,100,200,0.5,2,1.0,0.1,45,1000,1061550.0478299223,10615.500478299224,1.0,344.7228144805618
full_value,100,200,0.5,2,1.0,0.1,46,1000,1061114.4638537008,10611.144638537007,1.0,326.34015090322674
full_value,100,200,0.5,2,1.0,0.1,47,1000,1071231.4849338226,10712.314849338227,1.0,295.79645568251533
full_value,100,200,0.5,2,1.0,0.1,48,1000,1067410.5607292748,10674.105607292748,1.0,382.58196574343737
full_value,100,200,0.5,2,1.0,0.1,49,1000,1071802.2400948706,10718.022400948706,1.0,316.81021961202697
full_value,100,200,0.5,2,1.0,0.12,0,1000,1071555.7739849347,10715.557739849346,1.0,273.66852945792215
full_value,100,200,0.5,2,1.0,0.12,1,1000,1065370.260022764,10653.702600227642,1.0,256.7609373764994
full_value,100,200,0.5,2,1.0,0.12,2,1000,1066376.3120863752,10663.763120863752,1.0,257.429636611026
full_value,100,200,0.5,2,1.0,0.12,3,1000,1067830.1643981386,10678.301643981387,1.0,263.67126322585614
full_value,100,200,0.5,2,1.0,0.12,4,1000,1066645.1032535029,10666.45103253503,1.0,274.0061031027136
full_value,100,200,0.5,2,1.0,0.12,5,1000,1062888.6636754102,10628.886636754101,1.0,272.53663557199366
full_value,100,200,0.5,2,1.0,0.12,6,1000,1062860.6297918127,10628.606297918128,1.0,268.1791513544586
full_value,100,200,0.5,2,1.0,0.12,7,1000,1065447.2696012333,10654.472696012333,1.0,230.9017720089867
full_value,100,200,0.5,2,1.0,0.12,8,1000,1064576.698271284,10645.766982712841,1.0,240.80511800258031
full_value,100,200,0.5,2,1.0,0.12,9,1000,1068146.551977893,10681.46551977893,1.0,277.5023154255217
full_value,100,200,0.5,2,1.0,0.12,10,1000,1066124.2017204333,10661.242017204333,1.0,269.71763740524625
full_value,100,200,0.5,2,1.0,0.12,11,1000,1066598.4867667267,10665.984867667266,1.0,256.9989353743492
full_value,100,200,0.5,2,1.0,0.12,12,1000,1062145.1442341353,10621.451442341353,1.0,268.30380753135404
full_value,100,200,0.5,2,1.0,0.12,13,1000,1069672.8265139954,10696.728265139955,1.0,261.2657495515181
full_value,100,200,0.5,2,1.0,0.12,14,1000,1070792.9542248738,10707.929542248738,1.0,246.81768909837743
full_value,100,200,0.5,2,1.0,0.12,15,1000,1062604.919032639,10626.049190326388,1.0,281.6463303885233
full_value,100,200,0.5,2,1.0,0.12,16,1000,1066248.903747278,10662.48903747278,1.0,257.47896291914503
full_value,100,200,0.5,2,1.0,0.12,17,1000,1065474.955528352,10654.749555283519,1.0,253.870029234302
full_value,100,200,0.5,2,1.0,0.12,18,1000,1068815.0542443104,10688.150542443103,1.0,251.87296308306742
full_value,100,200,0.5,2,1.0,0.12,19,1000,1065959.7381657383,10659.597381657382,1.0,288.9495593021365
full_value,100,200,0.5,2,1.0,0.12,20,1000,1063155.0712352307,10631.550712352306,1.0,270.8464225573883
full_value,100,200,0.5,2,1.0,0.12,21,1000,1065519.7578174593,10655.197578174593,1.0,302.1705996308178
