collision_policy,n_agents,n_arms,agent_to_arm_ratio,arms_per_agent,std,epsilon,seed,steps,group_total_reward,mean_agent_reward,collision_rate,reward_inequality
zero_on_collision,100,200,0.5,2,1.0,0.09,31,1000,765471.5809488464,7654.715809488464,0.997,1601.5379614534595
zero_on_collision,100,200,0.5,2,1.0,0.09,32,1000,764105.1141198776,7641.051141198775,0.99,1637.412653154647
zero_on_collision,100,200,0.5,2,1.0,0.09,33,1000,764717.3773769581,7647.173773769581,0.993,1580.0117192937219
zero_on_collision,100,200,0.5,2,1.0,0.09,34,1000,763289.0706255999,7632.890706255999,0.993,1608.6196088070026
zero_on_collision,100,200,0.5,2,1.0,0.09,35,1000,764537.4307341845,7645.3743073418445,0.99,1651.0946881786056
zero_on_collision,100,200,0.5,2,1.0,0.09,36,1000,767379.1873052025,7673.791873052025,0.994,1616.7300865482086
zero_on_collision,100,200,0.5,2,1.0,0.09,37,1000,759543.3787896977,7595.433787896976,0.989,1646.288879700472
zero_on_collision,100,200,0.5,2,1.0,0.09,38,1000,770013.7614594431,7700.137614594431,0.991,1616.8772241663044
zero_on_collision,100,200,0.5,2,1.0,0.09,39,1000,763842.2678352979,7638.422678352978,0.995,1629.7291626197314
zero_on_collision,100,200,0.5,2,1.0,0.09,40,1000,760553.9819621696,7605.539819621697,0.989,1675.5359201061528
zero_on_collision,100,200,0.5,2,1.0,0.09,41,1000,766516.4294426101,7665.164294426101,0.99,1596.7164691062385
zero_on_collision,100,200,0.5,2,1.0,0.09,42,1000,765385.3650301289,7653.853650301288,0.988,1643.8667334256465
zero_on_collision,100,200,0.5,2,1.0,0.09,43,1000,763989.5435916227,7639.895435916227,0.991,1681.4064367746828
zero_on_collision,100,200,0.5,2,1.0,0.09,44,1000,764182.3255288007,7641.823255288007,0.99,1672.2684360900282
zero_on_collision,100,200,0.5,2,1.0,0.09,45,1000,765519.3217399484,7655.193217399484,0.99,1628.2345662714254
zero_on_collision,100,200,0.5,2,1.0,0.09,46,1000,767767.4571178857,7677.674571178857,0.989,1627.90077479139
zero_on_collision,100,200,0.5,2,1.0,0.09,47,1000,765268.7685063705,7652.6876850637045,0.988,1629.5254457753988
zero_on_collision,100,200,0.5,2,1.0,0.09,48,1000,767433.5123317414,7674.335123317414,0.984,1640.801589487167
zero_on_collision,100,200,0.5,2,1.0,0.09,49,1000,765878.2848945841,7658.782848945841,0.995,1608.224166015583
zero_on_collision,100,200,0.5,2,1.0,0.1,0,1000,754873.6472410972,7548.736472410972,0.994,1611.6166651284552
zero_on_collision,100,200,0.5,2,1.0,0.1,1,1000,757135.4879083456,7571.354879083457,0.99,1618.8854847614919
zero_on_collision,100,200,0.5,2,1.0,0.1,2,1000,756113.9445071057,7561.139445071058,0.992,1593.1781613061326
zero_on_collision,100,200,0.5,2,1.0,0.1,3,1000,757616.5230242108,7576.165230242108,0.997,1585.2983490661682
zero_on_collision,100,200,0.5,2,1.0,0.1,4,1000,756999.6622485248,7569.996622485249,0.996,1551.959474542283
zero_on_collision,100,200,0.5,2,1.0,0.1,5,1000,760076.4921657837,7600.764921657837,0.993,1584.0302797467682
zero_on_collision,100,200,0.5,2,1.0,0.1,6,1000,756944.5077901101,7569.4450779011,0.998,1608.663735219671
zero_on_collision,100,200,0.5,2,1.0,0.1,7,1000,754960.5220848983,7549.605220848983,0.995,1638.7254132799567
zero_on_collision,100,200,0.5,2,1.0,0.1,8,1000,758763.9161182368,7587.639161182368,0.994,1542.1226219750786
zero_on_collision,100,200,0.5,2,1.0,0.1,9,1000,754521.2574708218,7545.212574708218,0.996,1555.137693719896
zero_on_collision,100,200,0.5,2,1.0,0.1,10,1000,756749.9270466386,7567.4992704663855,0.995,1583.7922320517225
zero_on_collision,100,200,0.5,2,1.0,0.1,11,1000,754751.0586830485,7547.5105868304845,0.998,1577.255172578672
zero_on_collision,100,200,0.5,2,1.0,0.1,12,1000,758414.9113029923,7584.149113029923,0.994,1570.7485110232114
zero_on_collision,100,200,0.5,2,1.0,0.1,13,1000,758551.6235491151,7585.516235491152,0.995,1610.8955987948873
zero_on_collision,100,200,0.5,2,1.0,0.1,14,1000,755613.4135800021,7556.134135800022,0.993,1617.9576190231971
zero_on_collision,100,200,0.5,2,1.0,0.1,15,1000,756645.3466000378,7566.453466000377,0.998,1553.3398923047353
zero_on_collision,100,200,0.5,2,1.0,0.1,16,1000,759889.3542535079,7598.893542535079,0.994,1532.4413894462787
zero_on_collision,100,200,0.5,2,1.0,0.1,17,1000,756865.4045602707,7568.654045602707,0.996,1630.1342887711703
zero_on_collision,100,200,0.5,2,1.0,0.1,18,1000,753152.7446011762,7531.527446011763,0.994,1572.3815236516039
zero_on_collision,100,200,0.5,2,1.0,0.1,19,1000,757432.6880289022,7574.326880289022,0.995,1596.3680223525557
zero_on_collision,100,200,0.5,2,1.0,0.1,20,1000,762751.0727060158,7627.5107270601575,0.997,1546.600438357504
zero_on_collision,100,200,0.5,2,1.0,0.1,21,1000,756881.1812735696,7568.811812735696,0.996,1594.0780982303106
zero_on_collision,100,200,0.5,2,1.0,0.1,22,1000,755605.8575465983,7556.058575465983,0.998,1593.469369790199
zero_on_collision,100,200,0.5,2,1.0,0.1,23,1000,762352.4332284342,7623.524332284342,0.995,1567.9186449965953
zero_on_collision,100,200,0.5,2,1.0,0.1,24,1000,757616.7995837809,7576.167995837809,0.998,1553.891847904416
zero_on_collision,100,200,0.5,2,1.0,0.1,25,1000,759474.939601859,7594.749396018589,0.996,1607.239067311897
zero_on_collision,100,200,0.5,2,1.0,0.1,26,1000,755255.9453650457,7552.559453650457,0.993,1551.514542228636
zero_on_collision,100,200,0.5,2,1.0,0.1,27,1000,752688.1216424267,7526.881216424267,0.995,1559.5809962844955
zero_on_collision,100,200,0.5,2,1.0,0.1,28,1000,757884.9168858287,7578.849168858287,0.995,1605.2758986007514
zero_on_collision,100,200,0.5,2,1.0,0.1,29,1000,753958.2832608531,7539.582832608531,0.999,1571.77926555543
zero_on_collision,100,200,0.5,2,1.0,0.1,30,1000,756377.202520306,7563.7720252030595,0.994,1639.303758090921
zero_on_collision,100,200,0.5,2,1.0,0.1,31,1000,755791.7901673755,7557.917901673754,0.997,1580.6142872118037
zero_on_collision,100,200,0.5,2,1.0,0.1,32,1000,758136.7572899421,7581.367572899421,0.991,1600.121860181249
zero_on_collision,100,200,0.5,2,1.0,0.1,33,1000,758705.346015147,7587.05346015147,0.996,1570.3352797486039
zero_on_collision,100,200,0.5,2,1.0,0.1,34,1000,756016.4294367395,7560.164294367395,0.995,1615.16910242426
zero_on_collision,100,200,0.5,2,1.0,0.1,35,1000,763141.9917964735,7631.419917964735,0.997,1580.3995047246021
zero_on_collision,100,200,0.5,2,1.0,0.1,36,1000,756992.0909261709,7569.920909261709,0.997,1580.4371441089045
zero_on_collision,100,200,0.5,2,1.0,0.1,37,1000,754521.602091631,7545.21602091631,0.998,1608.3153998231517
zero_on_collision,100,200,0.5,2,1.0,0.1,38,1000,760657.7465966411,7606.577465966411,0.997,1548.0819216153495
zero_on_collision,100,200,0.5,2,1.0,0.1,39,1000,762303.2346791169,7623.0323467911685,0.995,1593.6526078551826
zero_on_collision,100,200,0.5,2,1.0,0.1,40,1000,754215.470794428,7542.15470794428,0.996,1573.2013204850969
zero_on_collision,100,200,0.5,2,1.0,0.1,41,1000,756920.2097765908,7569.202097765909,0.995,1575.5112343275277
zero_on_collision,100,200,0.5,2,1.0,0.1,42,1000,757008.5732433721,7570.085732433721,0.996,1592.1962777598542
zero_on_collision,100,200,0.5,2,1.0,0.1,43,1000,754252.1048231779,7542.521048231779,0.998,1622.58397361172
zero_on_collision,100,200,0.5,2,1.0,0.1,44,1000,756747.1062579199,7567.4710625791995,0.997,1597.0799691566847
zero_on_collision,100,200,0.5,2,1.0,0.1,45,1000,757144.6484983306,7571.446484983306,0.994,1608.8389274830358
zero_on_collision,100,200,0.5,2,1.0,0.1,46,1000,760503.3158835381,7605.033158835381,0.997,1564.4132859494234
zero_on_collision,100,200,0.5,2,1.0,0.1,47,1000,760383.3010265036,7603.833010265035,0.992,1581.2746428645837
zero_on_collision,100,200,0.5,2,1.0,0.1,48,1000,759802.8221577307,7598.028221577307,0.993,1575.366760819331
zero_on_collision,100,200,0.5,2,1.0,0.1,49,1000,757289.7516879612,7572.897516879611,0.997,1602.1256857616402
zero_on_collision,100,200,0.5,2,1.0,0.12,0,1000,742359.4652091172,7423.594652091171,0.997,1528.3417366427207
zero_on_collision,100,200,0.5,2,1.0,0.12,1,1000,742058.0869441669,7420.580869441669,1.0,1474.1968304202073
zero_on_collision,100,200,0.5,2,1.0,0.12,2,1000,741563.9883366687,7415.639883366687,0.998,1530.6684101740925
zero_on_collision,100,200,0.5,2,1.0,0.12,3,1000,741031.8457879474,7410.318457879474,0.999,1523.6095053979814
zero_on_collision,100,200,0.5,2,1.0,0.12,4,1000,741937.7041822916,7419.377041822916,0.998,1519.4707528339354
zero_on_collision,100,200,0.5,2,1.0,0.12,5,1000,742695.2032208669,7426.952032208668,0.998,1500.293031493514
zero_on_collision,100,200,0.5,2,1.0,0.12,6,1000,742177.3460403895,7421.773460403895,0.998,1499.517062036307
zero_on_collision,100,200,0.5,2,1.0,0.12,7,1000,738822.1498299026,7388.221498299025,1.0,1537.5731017529945
zero_on_collision,100,200,0.5,2,1.0,0.12,8,1000,737214.169014699,7372.141690146989,1.0,1526.449567324113
zero_on_collision,100,200,0.5,2,1.0,0.12,9,1000,735409.9934055514,7354.0999340555145,0.999,1555.3260879577226
zero_on_collision,100,200,0.5,2,1.0,0.12,10,1000,740851.6480085629,7408.516480085628,0.999,1478.5811575357288
zero_on_collision,100,200,0.5,2,1.0,0.12,11,1000,742462.5968404626,7424.625968404626,0.997,1542.0952339089592
zero_on_collision,100,200,0.5,2,1.0,0.12,12,1000,741497.1347980598,7414.971347980598,0.998,1496.9866088948038
zero_on_collision,100,200,0.5,2,1.0,0.12,13,1000,742642.04131237,7426.4204131237,0.999,1574.986161937329
zero_on_collision,100,200,0.5,2,1.0,0.12,14,1000,742189.9552125162,7421.899552125163,0.997,1517.1892616622638
zero_on_collision,100,200,0.5,2,1.0,0.12,15,1000,737121.1469993831,7371.211469993831,0.997,1539.1330494864794
zero_on_collision,100,200,0.5,2,1.0,0.12,16,1000,738723.2285174595,7387.232285174595,0.999,1525.4865896854262
zero_on_collision,100,200,0.5,2,1.0,0.12,17,1000,741731.0252571639,7417.3102525716395,0.997,1496.6409948913965
zero_on_collision,100,200,0.5,2,1.0,0.12,18,1000,738987.5415284764,7389.875415284764,1.0,1486.5287743534361
zero_on_collision,100,200,0.5,2,1.0,0.12,19,1000,735729.1859926278,7357.2918599262775,1.0,1532.3590182673122
zero_on_collision,100,200,0.5,2,1.0,0.12,20,1000,741176.4229605315,7411.764229605315,0.999,1498.9375036428537
zero_on_collision,100,200,0.5,2,1.0,0.12,21,1000,742687.3797398257,7426.873797398257,0.999,1528.8144034414815
zero_on_collision,100,200,0.5,2,1.0,0.12,22,1000,743773.1200964636,7437.731200964636,0.999,1525.1990459625677
zero_on_collision,100,200,0.5,2,1.0,0.12,23,1000,745524.838835858,7455.24838835858,0.999,1507.3106571157628
zero_on_collision,100,200,0.5,2,1.0,0.12,24,1000,743495.5976163476,7434.955976163476,0.998,1508.4704694929487
zero_on_collision,100,200,0.5,2,1.0,0.12,25,1000,734466.7283690734,7344.667283690734,0.999,1553.5322158630972
zero_on_collision,100,200,0.5,2,1.0,0.12,26,1000,736159.2312067037,7361.592312067037,1.0,1524.5752423365868
zero_on_collision,100,200,0.5,2,1.0,0.12,27,1000,737032.3951816324,7370.323951816324,0.998,1552.4368932113844
zero_on_collision,100,200,0.5,2,1.0,0.12,28,1000,740812.0755367486,7408.120755367487,1.0,1532.1938478201853
zero_on_collision,100,200,0.5,2,1.0,0.12,29,1000,738927.3451650459,7389.27345165046,0.998,1523.3522647352415
zero_on_collision,100,200,0.5,2,1.0,0.12,30,1000,739835.2451939934,7398.352451939934,0.999,1544.4681203259004
zero_on_collision,100,200,0.5,2,1.0,0.12,31,1000,737075.6923321619,7370.756923321619,0.997,1488.672356405174
zero_on_collision,100,200,0.5,2,1.0,0.12,32,1000,742488.5892920347,7424.885892920347,0.998,1482.6762562768736
zero_on_collision,100,200,0.5,2,1.0,0.12,33,1000,739645.2065014772,7396.4520650147715,0.999,1489.3779596941606
zero_on_collision,100,200,0.5,2,1.0,0.12,34,1000,742061.3137566706,7420.6131375667055,0.998,1499.436153074358
zero_on_collision,100,200,0.5,2,1.0,0.12,35,1000,739723.7276025825,7397.237276025826,0.999,1535.4780261008955
zero_on_collision,100,200,0.5,2,1.0,0.12,36,1000,741270.1279751455,7412.701279751454,0.995,1519.6008890466433
zero_on_collision,100,200,0.5,2,1.0,0.12,37,1000,740770.0609849946,7407.700609849946,0.998,1539.6520705382336
zero_on_collision,100,200,0.5,2,1.0,0.12,38,1000,742521.1659629474,7425.2116596294745,0.997,1550.0674504906412
zero_on_collision,100,200,0.5,2,1.0,0.12,39,1000,741588.5036765768,7415.885036765768,0.997,1505.701700883484
zero_on_collision,100,200,0.5,2,1.0,0.12,40,1000,737408.4008230324,7374.084008230324,0.999,1571.1405733378206
zero_on_collision,100,200,0.5,2,1.0,0.12,41,1000,739123.4356661526,7391.234356661526,0.999,1531.4039440835836
zero_on_collision,100,200,0.5,2,1.0,0.12,42,1000,739678.1227040557,7396.7812270405575,0.998,1548.441553766678
zero_on_collision,100,200,0.5,2,1.0,0.12,43,1000,735114.777639921,7351.147776399211,0.998,1535.4206853317585
zero_on_collision,100,200,0.5,2,1.0,0.12,44,1000,744071.8596909748,7440.718596909748,0.997,1482.50291407331
zero_on_collision,100,200,0.5,2,1.0,0.12,45,1000,739184.7645638518,7391.847645638518,0.997,1535.928676204598
zero_on_collision,100,200,0.5,2,1.0,0.12,46,1000,742381.1813445034,7423.811813445034,0.997,1486.974651489808
zero_on_collision,100,200,0.5,2,1.0,0.12,47,1000,740385.5276950811,7403.855276950811,0.999,1493.4375907283368
zero_on_collision,100,200,0.5,2,1.0,0.12,48,1000,744373.8111981329,7443.738111981329,1.0,1491.9968980092344
zero_on_collision,100,200,0.5,2,1.0,0.12,49,1000,742177.8990019063,7421.778990019063,0.998,1487.6117057964987
zero_on_collision,100,200,0.5,2,1.0,0.14,0,1000,719528.1959366796,7195.281959366796,0.999,1424.1727523432044
zero_on_collision,100,200,0.5,2,1.0,0.14,1,1000,724112.5316495004,7241.125316495004,0.999,1433.7828774857
zero_on_collision,100,200,0.5,2,1.0,0.14,2,1000,723580.4862197717,7235.804862197717,0.999,1422.966834538789
zero_on_collision,100,200,0.5,2,1.0,0.14,3,1000,724508.7209022978,7245.087209022978,0.998,1466.805038653329
zero_on_collision,100,200,0.5,2,1.0,0.14,4,1000,723463.6545889851,7234.636545889852,1.0,1410.9095713978331
zero_on_collision,100,200,0.5,2,1.0,0.14,5,1000,728257.7560278245,7282.577560278245,1.0,1435.8148780943059
zero_on_collision,100,200,0.5,2,1.0,0.14,6,1000,721674.614985852,7216.746149858521,1.0,1442.9675781380965
zero_on_collision,100,200,0.5,2,1.0,0.14,7,1000,719683.073250402,7196.83073250402,0.998,1456.1233355616582
zero_on_collision,100,200,0.5,2,1.0,0.14,8,1000,722075.2028294833,7220.7520282948335,1.0,1455.4983405502117
zero_on_collision,100,200,0.5,2,1.0,0.14,9,1000,725832.8521429133,7258.328521429133,1.0,1453.810994598833
zero_on_collision,100,200,0.5,2,1.0,0.14,10,1000,721940.5827251936,7219.405827251936,1.0,1467.7168219074522
zero_on_collision,100,200,0.5,2,1.0,0.14,11,1000,724115.2274418324,7241.152274418324,1.0,1443.6529581338732
zero_on_collision,100,200,0.5,2,1.0,0.14,12,1000,721029.3748973332,7210.293748973332,1.0,1445.3187698083789
zero_on_collision,100,200,0.5,2,1.0,0.14,13,1000,724744.2825452337,7247.442825452337,1.0,1448.3238525588154
zero_on_collision,100,200,0.5,2,1.0,0.14,14,1000,723421.4970954268,7234.214970954268,0.999,1473.9242897872848
zero_on_collision,100,200,0.5,2,1.0,0.14,15,1000,722490.7247715968,7224.907247715968,1.0,1443.6272804580733
zero_on_collision,100,200,0.5,2,1.0,0.14,16,1000,722019.033368434,7220.19033368434,1.0,1454.5497570056177
zero_on_collision,100,200,0.5,2,1.0,0.14,17,1000,721441.5321122911,7214.41532112291,0.997,1496.760902290349
zero_on_collision,100,200,0.5,2,1.0,0.14,18,1000,723406.2599252199,7234.062599252199,0.999,1439.1866333630446
zero_on_collision,100,200,0.5,2,1.0,0.14,19,1000,723802.4386275643,7238.024386275643,1.0,1452.3582251022417
zero_on_collision,100,200,0.5,2,1.0,0.14,20,1000,724339.6667097475,7243.396667097475,0.999,1444.5668769449105
zero_on_collision,100,200,0.5,2,1.0,0.14,21,1000,721201.3171741008,7212.013171741008,1.0,1418.041389060967
zero_on_collision,100,200,0.5,2,1.0,0.14,22,1000,723535.9184052071,7235.359184052071,0.998,1426.1960107283114
zero_on_collision,100,200,0.5,2,1.0,0.14,23,1000,720635.840797587,7206.358407975869,1.0,1431.4989971418656
zero_on_collision,100,200,0.5,2,1.0,0.14,24,1000,723938.0953409257,7239.380953409257,1.0,1483.1891699639154
zero_on_collision,100,200,0.5,2,1.0,0.14,25,1000,724220.2629362177,7242.2026293621775,0.999,1432.905877789244
zero_on_collision,100,200,0.5,2,1.0,0.14,26,1000,722304.7203615789,7223.047203615789,1.0,1473.4822094318895
zero_on_collision,100,200,0.5,2,1.0,0.14,27,1000,721276.5342590682,7212.765342590682,1.0,1414.8619969457657
zero_on_collision,100,200,0.5,2,1.0,0.14,28,1000,720543.9918445785,7205.439918445785,0.999,1457.7474640816279
zero_on_collision,100,200,0.5,2,1.0,0.14,29,1000,724096.4400125998,7240.9644001259985,0.999,1403.2715101255499
zero_on_collision,100,200,0.5,2,1.0,0.14,30,1000,722088.3337912671,7220.883337912671,1.0,1427.2270553824962
zero_on_collision,100,200,0.5,2,1.0,0.14,31,1000,723062.7567552078,7230.627567552077,1.0,1430.3207232478048
zero_on_collision,100,200,0.5,2,1.0,0.14,32,1000,727591.3910151693,7275.913910151693,0.999,1425.1348197833083
zero_on_collision,100,200,0.5,2,1.0,0.14,33,1000,720454.3021219501,7204.543021219501,1.0,1454.5354085761694
zero_on_collision,100,200,0.5,2,1.0,0.14,34,1000,719537.8557825799,7195.378557825798,1.0,1430.2518578938661
zero_on_collision,100,200,0.5,2,1.0,0.14,35,1000,723430.4156657145,7234.3041566571455,0.998,1460.7322456613504
zero_on_collision,100,200,0.5,2,1.0,0.14,36,1000,724849.7193256406,7248.497193256406,1.0,1451.863913217243
zero_on_collision,100,200,0.5,2,1.0,0.14,37,1000,722000.3111534205,7220.003111534204,0.999,1439.8995005208017
zero_on_collision,100,200,0.5,2,1.0,0.14,38,1000,727030.6476994522,7270.306476994522,1.0,1419.2948450095123
zero_on_collision,100,200,0.5,2,1.0,0.14,39,1000,728424.8721901214,7284.248721901215,0.999,1465.8645230679122
zero_on_collision,100,200,0.5,2,1.0,0.14,40,1000,722970.2067745955,7229.702067745955,0.999,1462.8494990346173
zero_on_collision,100,200,0.5,2,1.0,0.14,41,1000,721243.4859846444,7212.434859846444,1.0,1444.4985517871708
zero_on_collision,100,200,0.5,2,1.0,0.14,42,1000,721325.2486466749,7213.252486466749,1.0,1438.2471097609653
zero_on_collision,100,200,0.5,2,1.0,0.14,43,1000,722591.1766107406,7225.911766107406,0.999,1443.0852283505483
zero_on_collision,100,200,0.5,2,1.0,0.14,44,1000,727088.6525210578,7270.886525210578,1.0,1449.8654717364468
zero_on_collision,100,200,0.5,2,1.0,0.14,45,1000,724195.9461329355,7241.959461329355,1.0,1465.445797061444
zero_on_collision,100,200,0.5,2,1.0,0.14,46,1000,724108.3501766808,7241.083501766809,1.0,1458.3250120934126
zero_on_collision,100,200,0.5,2,1.0,0.14,47,1000,720261.2135165446,7202.612135165446,1.0,1464.8880825144536
zero_on_collision,100,200,0.5,2,1.0,0.14,48,1000,727909.6631018533,7279.096631018533,0.998,1445.5909511663422
zero_on_collision,100,200,0.5,2,1.0,0.14,49,1000,719454.4277677849,7194.544277677849,1.0,1473.7289740744939
zero_on_collision,100,200,0.5,2,1.0,0.16,0,1000,702501.0213903411,7025.010213903411,1.0,1391.1832623454393
zero_on_collision,100,200,0.5,2,1.0,0.16,1,1000,701776.0472138512,7017.760472138512,1.0,1373.2235093522854
zero_on_collision,100,200,0.5,2,1.0,0.16,2,1000,705329.9920460036,7053.2999204600355,0.999,1376.288446001563
zero_on_collision,100,200,0.5,2,1.0,0.16,3,1000,706819.1009870248,7068.191009870248,1.0,1383.1098209337008
zero_on_collision,100,200,0.5,2,1.0,0.16,4,1000,704230.0896890537,7042.300896890537,1.0,1396.8658025508068
zero_on_collision,100,200,0.5,2,1.0,0.16,5,1000,703570.4353831684,7035.704353831684,0.999,1390.7926699188477
zero_on_collision,100,200,0.5,2,1.0,0.16,6,1000,708953.4199275117,7089.534199275117,1.0,1408.6646393977737
zero_on_collision,100,200,0.5,2,1.0,0.16,7,1000,702840.438220932,7028.40438220932,1.0,1370.3362344366656
zero_on_collision,100,200,0.5,2,1.0,0.16,8,1000,703323.7835020277,7033.237835020277,1.0,1393.7084155159837
zero_on_collision,100,200,0.5,2,1.0,0.16,9,1000,707450.8521987619,7074.508521987619,1.0,1377.25821632149
zero_on_collision,100,200,0.5,2,1.0,0.16,10,1000,702868.8470188329,7028.688470188329,1.0,1380.423908387372
zero_on_collision,100,200,0.5,2,1.0,0.16,11,1000,704298.9445073392,7042.989445073392,1.0,1384.139573784615
zero_on_collision,100,200,0.5,2,1.0,0.16,12,1000,701511.3582168226,7015.1135821682265,1.0,1388.821640843432
zero_on_collision,100,200,0.5,2,1.0,0.16,13,1000,702199.0628909075,7021.990628909075,1.0,1418.2864857429392
zero_on_collision,100,200,0.5,2,1.0,0.16,14,1000,705476.8037481506,7054.768037481506,0.999,1389.26873328608
zero_on_collision,100,200,0.5,2,1.0,0.16,15,1000,701507.9472241162,7015.079472241162,0.999,1373.1217034500505
zero_on_collision,100,200,0.5,2,1.0,0.16,16,1000,704280.4396326574,7042.8043963265745,1.0,1389.2031797267407
zero_on_collision,100,200,0.5,2,1.0,0.16,17,1000,704724.7731472832,7047.247731472832,1.0,1376.1018420533665
zero_on_collision,100,200,0.5,2,1.0,0.16,18,1000,703272.6109417314,7032.726109417314,1.0,1400.905778426867
zero_on_collision,100,200,0.5,2,1.0,0.16,19,1000,705901.0015058971,7059.0100150589715,1.0,1372.0415646063398
zero_on_collision,100,200,0.5,2,1.0,0.16,20,1000,707291.117842186,7072.91117842186,1.0,1398.9481651916385
zero_on_collision,100,200,0.5,2,1.0,0.16,21,1000,705215.99690841,7052.159969084099,1.0,1396.8589174435695
zero_on_collision,100,200,0.5,2,1.0,0.16,22,1000,709372.3966941563,7093.723966941563,1.0,1368.8383762902897
zero_on_collision,100,200,0.5,2,1.0,0.16,23,1000,705347.0610489835,7053.470610489835,1.0,1386.495532479163
zero_on_collision,100,200,0.5,2,1.0,0.16,24,1000,705089.0597435407,7050.8905974354075,1.0,1385.3010352195029
zero_on_collision,100,200,0.5,2,1.0,0.16,25,1000,703598.6485043791,7035.986485043791,0.999,1414.2958829789002
zero_on_collision,100,200,0.5,2,1.0,0.16,26,1000,701713.5390787525,7017.1353907875255,1.0,1373.2576425310785
zero_on_collision,100,200,0.5,2,1.0,0.16,27,1000,705844.1657713923,7058.441657713923,1.0,1383.4830842427348
zero_on_collision,100,200,0.5,2,1.0,0.16,28,1000,703244.8156054078,7032.448156054078,1.0,1398.7165041146336
zero_on_collision,100,200,0.5,2,1.0,0.16,29,1000,703583.3832770917,7035.833832770917,1.0,1400.8256665839058
zero_on_collision,100,200,0.5,2,1.0,0.16,30,1000,705667.2508450449,7056.672508450449,1.0,1403.479188630409
zero_on_collision,100,200,0.5,2,1.0,0.16,31,1000,705398.3701123523,7053.983701123523,1.0,1373.9895136390112
zero_on_collision,100,200,0.5,2,1.0,0.16,32,1000,701507.0665520395,7015.070665520395,0.999,1409.0168072356464
zero_on_collision,100,200,0.5,2,1.0,0.16,33,1000,702546.5847768558,7025.465847768558,1.0,1415.5260132650683
zero_on_collision,100,200,0.5,2,1.0,0.16,34,1000,701541.0872446534,7015.410872446534,0.998,1378.744546183994
zero_on_collision,100,200,0.5,2,1.0,0.16,35,1000,707501.9422665654,7075.019422665654,1.0,1376.369959361296
zero_on_collision,100,200,0.5,2,1.0,0.16,36,1000,705787.3047316307,7057.873047316307,1.0,1386.9001516150288
zero_on_collision,100,200,0.5,2,1.0,0.16,37,1000,702911.859930935,7029.1185993093495,1.0,1386.308645264021
zero_on_collision,100,200,0.5,2,1.0,0.16,38,1000,704480.0225936942,7044.800225936941,1.0,1404.4491948435282
zero_on_collision,100,200,0.5,2,1.0,0.16,39,1000,707476.657949105,7074.76657949105,1.0,1385.22604942573
zero_on_collision,100,200,0.5,2,1.0,0.16,40,1000,706781.5480394994,7067.815480394995,0.999,1382.3221414994814
zero_on_collision,100,200,0.5,2,1.0,0.16,41,1000,708237.9424360413,7082.379424360413,1.0,1334.7727963400046
zero_on_collision,100,200,0.5,2,1.0,0.16,42,1000,705033.4145601796,7050.334145601796,1.0,1366.9514635775413
zero_on_collision,100,200,0.5,2,1.0,0.16,43,1000,704884.6604431167,7048.846604431167,1.0,1401.1440150567885
zero_on_collision,100,200,0.5,2,1.0,0.16,44,1000,705734.9557784947,7057.349557784947,1.0,1404.0509058118246
zero_on_collision,100,200,0.5,2,1.0,0.16,45,1000,704061.3331130057,7040.613331130057,1.0,1406.9700975206708
zero_on_collision,100,200,0.5,2,1.0,0.16,46,1000,708052.7411133539,7080.527411133538,1.0,1396.6069749411058
zero_on_collision,100,200,0.5,2,1.0,0.16,47,1000,705481.4756386902,7054.8147563869015,1.0,1371.2528951326824
zero_on_collision,100,200,0.5,2,1.0,0.16,48,1000,706734.5178339444,7067.345178339444,1.0,1368.3479524218576
zero_on_collision,100,200,0.5,2,1.0,0.16,49,1000,707458.4177809816,7074.5841778098165,0.999,1364.9338150660262
zero_on_collision,100,200,0.5,2,1.0,0.18,0,1000,686525.4699430969,6865.254699430969,1.0,1325.3609715970817
zero_on_collision,100,200,0.5,2,1.0,0.18,1,1000,683864.9736216066,6838.649736216066,1.0,1339.927282067488
zero_on_collision,100,200,0.5,2,1.0,0.18,2,1000,687997.861801115,6879.97861801115,1.0,1339.3009803084637
zero_on_collision,100,200,0.5,2,1.0,0.18,3,1000,685422.34009422,6854.2234009422,1.0,1348.3643494001217
zero_on_collision,100,200,0.5,2,1.0,0.18,4,1000,687326.7468753748,6873.267468753748,1.0,1339.048784868484
zero_on_collision,100,200,0.5,2,1.0,0.18,5,1000,686660.0105409785,6866.600105409785,1.0,1337.25879592822
zero_on_collision,100,200,0.5,2,1.0,0.18,6,1000,684839.1182901765,6848.391182901765,1.0,1354.3007932692722
zero_on_collision,100,200,0.5,2,1.0,0.18,7,1000,686507.8980104035,6865.078980104035,1.0,1310.7768676620199
zero_on_collision,100,200,0.5,2,1.0,0.18,8,1000,687524.2544993948,6875.242544993948,1.0,1345.23796238945
zero_on_collision,100,200,0.5,2,1.0,0.18,9,1000,689648.5673812864,6896.485673812864,1.0,1342.000355047371
zero_on_collision,100,200,0.5,2,1.0,0.18,10,1000,687104.6424336302,6871.046424336302,1.0,1314.3368121581204
zero_on_collision,100,200,0.5,2,1.0,0.18,11,1000,682785.6064482462,6827.856064482462,1.0,1362.5407822386946
zero_on_collision,100,200,0.5,2,1.0,0.18,12,1000,684931.5058520556,6849.315058520556,1.0,1337.941454925172
