collision_policy,degradation_strength,n_agents,n_arms,agent_to_arm_ratio,arms_per_agent,std,epsilon,seed,steps,group_total_reward,mean_agent_reward,collision_rate,reward_inequality
degradation,0.5,100,100,1.0,1,1.0,0.05,26,1000,443525.3244789924,4435.253244789924,1.0,1286.1225403499172
degradation,0.5,100,100,1.0,1,1.0,0.05,27,1000,450206.03661257523,4502.060366125752,1.0,1295.6133845371915
degradation,0.5,100,100,1.0,1,1.0,0.05,28,1000,456601.4117352945,4566.014117352945,1.0,1426.7425943676396
degradation,0.5,100,100,1.0,1,1.0,0.05,29,1000,449794.23587896256,4497.942358789625,1.0,1342.29396124334
degradation,0.5,100,100,1.0,1,1.0,0.05,30,1000,448099.8285270957,4480.998285270957,1.0,1303.4745752324395
degradation,0.5,100,100,1.0,1,1.0,0.05,31,1000,448939.77829334064,4489.397782933406,1.0,1313.6263203153867
degradation,0.5,100,100,1.0,1,1.0,0.05,32,1000,449370.83344004536,4493.708334400453,1.0,1290.1165035968365
degradation,0.5,100,100,1.0,1,1.0,0.05,33,1000,450739.20977646415,4507.392097764641,1.0,1335.2554566755198
degradation,0.5,100,100,1.0,1,1.0,0.05,34,1000,445132.9889356386,4451.329889356386,1.0,1196.9465984213575
degradation,0.5,100,100,1.0,1,1.0,0.05,35,1000,450981.2271379914,4509.812271379914,1.0,1242.3764516226358
degradation,0.5,100,100,1.0,1,1.0,0.05,36,1000,445212.0489580231,4452.120489580231,1.0,1301.9971302900542
degradation,0.5,100,100,1.0,1,1.0,0.05,37,1000,450615.11004189966,4506.151100418997,1.0,1318.9865553824843
degradation,0.5,100,100,1.0,1,1.0,0.05,38,1000,450669.5732345719,4506.695732345719,1.0,1283.2005292114552
degradation,0.5,100,100,1.0,1,1.0,0.05,39,1000,449569.7035956411,4495.697035956411,1.0,1306.4267299131545
degradation,0.5,100,100,1.0,1,1.0,0.05,40,1000,445719.6742931451,4457.196742931451,1.0,1272.558215051172
degradation,0.5,100,100,1.0,1,1.0,0.05,41,1000,439601.0408881888,4396.010408881888,1.0,1185.2328138926568
degradation,0.5,100,100,1.0,1,1.0,0.05,42,1000,449595.0052556836,4495.950052556836,1.0,1318.363894294658
degradation,0.5,100,100,1.0,1,1.0,0.05,43,1000,449410.9385774519,4494.109385774519,1.0,1307.2152065404844
degradation,0.5,100,100,1.0,1,1.0,0.05,44,1000,444713.0363810515,4447.1303638105155,1.0,1199.1731124296446
degradation,0.5,100,100,1.0,1,1.0,0.05,45,1000,450299.9771015908,4502.999771015908,1.0,1309.9312445058474
degradation,0.5,100,100,1.0,1,1.0,0.05,46,1000,455205.4578198831,4552.05457819883,1.0,1364.709523298531
degradation,0.5,100,100,1.0,1,1.0,0.05,47,1000,447709.07815598964,4477.090781559897,1.0,1337.1691874330772
degradation,0.5,100,100,1.0,1,1.0,0.05,48,1000,449300.7914565062,4493.007914565062,1.0,1300.4970992653807
degradation,0.5,100,100,1.0,1,1.0,0.05,49,1000,443931.7799278999,4439.317799278999,1.0,1302.463510291823
degradation,0.5,100,100,1.0,1,1.0,0.06,0,1000,450415.5817178338,4504.155817178338,1.0,1288.7517454872968
degradation,0.5,100,100,1.0,1,1.0,0.06,1,1000,451474.93433096714,4514.7493433096715,1.0,1308.2422230351642
degradation,0.5,100,100,1.0,1,1.0,0.06,2,1000,445092.3072069786,4450.923072069786,1.0,1169.855758158752
degradation,0.5,100,100,1.0,1,1.0,0.06,3,1000,443944.01926637255,4439.440192663726,1.0,1224.3203920050917
degradation,0.5,100,100,1.0,1,1.0,0.06,4,1000,438361.3922006189,4383.61392200619,1.0,1272.6687551244777
degradation,0.5,100,100,1.0,1,1.0,0.06,5,1000,448285.23624837195,4482.85236248372,1.0,1292.9466440203182
degradation,0.5,100,100,1.0,1,1.0,0.06,6,1000,450301.04446074704,4503.01044460747,1.0,1310.0026837205342
degradation,0.5,100,100,1.0,1,1.0,0.06,7,1000,441784.10244861885,4417.841024486189,1.0,1150.8108977399215
degradation,0.5,100,100,1.0,1,1.0,0.06,8,1000,452614.5185794988,4526.145185794988,1.0,1360.5114182487196
degradation,0.5,100,100,1.0,1,1.0,0.06,9,1000,446446.06345189933,4464.460634518993,1.0,1257.2633176768882
degradation,0.5,100,100,1.0,1,1.0,0.06,10,1000,446110.08104992745,4461.100810499274,1.0,1176.4468544474635
degradation,0.5,100,100,1.0,1,1.0,0.06,11,1000,447111.68151980237,4471.116815198024,1.0,1256.6980786730685
degradation,0.5,100,100,1.0,1,1.0,0.06,12,1000,447145.5902305862,4471.455902305862,1.0,1237.003772497427
degradation,0.5,100,100,1.0,1,1.0,0.06,13,1000,449686.74243592547,4496.867424359255,1.0,1255.0042558448401
degradation,0.5,100,100,1.0,1,1.0,0.06,14,1000,447630.18759585504,4476.30187595855,1.0,1247.5926695362539
degradation,0.5,100,100,1.0,1,1.0,0.06,15,1000,443180.1767965696,4431.801767965696,1.0,1184.4418209575651
degradation,0.5,100,100,1.0,1,1.0,0.06,16,1000,450865.6215304068,4508.656215304069,1.0,1235.1243835293565
degradation,0.5,100,100,1.0,1,1.0,0.06,17,1000,442792.21053224267,4427.922105322426,1.0,1253.8474082850282
degradation,0.5,100,100,1.0,1,1.0,0.06,18,1000,444629.07381584006,4446.290738158401,1.0,1187.3796074938678
degradation,0.5,100,100,1.0,1,1.0,0.06,19,1000,437167.36571350216,4371.673657135022,1.0,1104.8736465269947
degradation,0.5,100,100,1.0,1,1.0,0.06,20,1000,446450.51836939616,4464.505183693962,1.0,1224.7944226921684
degradation,0.5,100,100,1.0,1,1.0,0.06,21,1000,449390.82280010404,4493.908228001041,1.0,1275.5576283887322
degradation,0.5,100,100,1.0,1,1.0,0.06,22,1000,446284.40567630023,4462.844056763002,1.0,1200.2662726448386
degradation,0.5,100,100,1.0,1,1.0,0.06,23,1000,447550.89699838817,4475.508969983882,1.0,1234.7202147326523
degradation,0.5,100,100,1.0,1,1.0,0.06,24,1000,448833.6610951611,4488.336610951611,1.0,1282.0346392165286
degradation,0.5,100,100,1.0,1,1.0,0.06,25,1000,444781.98346788366,4447.819834678837,1.0,1303.9711308461476
degradation,0.5,100,100,1.0,1,1.0,0.06,26,1000,450479.97308416595,4504.79973084166,1.0,1285.6469033650535
degradation,0.5,100,100,1.0,1,1.0,0.06,27,1000,444862.4180318059,4448.624180318059,1.0,1219.4565160734883
degradation,0.5,100,100,1.0,1,1.0,0.06,28,1000,441234.29399441305,4412.34293994413,1.0,1227.9932340492912
degradation,0.5,100,100,1.0,1,1.0,0.06,29,1000,444321.6865002604,4443.216865002603,1.0,1277.8057007539742
degradation,0.5,100,100,1.0,1,1.0,0.06,30,1000,450708.5321284161,4507.085321284161,1.0,1248.9632505832656
degradation,0.5,100,100,1.0,1,1.0,0.06,31,1000,444049.9507572285,4440.4995075722845,1.0,1312.9190914803694
degradation,0.5,100,100,1.0,1,1.0,0.06,32,1000,440319.0422804451,4403.190422804451,1.0,1209.0347382565021
degradation,0.5,100,100,1.0,1,1.0,0.06,33,1000,445265.08952615253,4452.650895261525,1.0,1254.6107980775141
degradation,0.5,100,100,1.0,1,1.0,0.06,34,1000,438706.75641102134,4387.067564110213,1.0,1167.9129867871086
degradation,0.5,100,100,1.0,1,1.0,0.06,35,1000,441274.9195554955,4412.749195554955,1.0,1263.417044066191
degradation,0.5,100,100,1.0,1,1.0,0.06,36,1000,440487.6734435781,4404.876734435781,1.0,1160.3922698507283
degradation,0.5,100,100,1.0,1,1.0,0.06,37,1000,443230.2828634639,4432.302828634639,1.0,1171.3793201898898
degradation,0.5,100,100,1.0,1,1.0,0.06,38,1000,441907.49954518734,4419.074995451873,1.0,1240.1311099743998
degradation,0.5,100,100,1.0,1,1.0,0.06,39,1000,443636.8081558202,4436.368081558202,1.0,1298.4604456961613
degradation,0.5,100,100,1.0,1,1.0,0.06,40,1000,451644.2740955212,4516.442740955212,1.0,1288.1243983086606
degradation,0.5,100,100,1.0,1,1.0,0.06,41,1000,444422.4155262384,4444.224155262384,1.0,1215.7969933845907
degradation,0.5,100,100,1.0,1,1.0,0.06,42,1000,450381.5383601433,4503.8153836014335,1.0,1227.9792475753302
degradation,0.5,100,100,1.0,1,1.0,0.06,43,1000,439074.50707186334,4390.7450707186335,1.0,1172.98044718622
degradation,0.5,100,100,1.0,1,1.0,0.06,44,1000,445999.8822605724,4459.998822605724,1.0,1217.3535957451418
degradation,0.5,100,100,1.0,1,1.0,0.06,45,1000,445155.93870487984,4451.559387048798,1.0,1281.3419416973672
degradation,0.5,100,100,1.0,1,1.0,0.06,46,1000,440793.227280786,4407.9322728078605,1.0,1219.801405440038
degradation,0.5,100,100,1.0,1,1.0,0.06,47,1000,450717.0371012174,4507.170371012174,1.0,1269.2188531224083
degradation,0.5,100,100,1.0,1,1.0,0.06,48,1000,447019.92221574404,4470.19922215744,1.0,1287.5344903518285
degradation,0.5,100,100,1.0,1,1.0,0.06,49,1000,444336.5360245901,4443.365360245901,1.0,1209.5197201940048
degradation,0.5,100,100,1.0,1,1.0,0.07,0,1000,438068.4330548185,4380.684330548185,1.0,1137.4997161255728
degradation,0.5,100,100,1.0,1,1.0,0.07,1,1000,448309.9189722482,4483.099189722482,1.0,1271.9983804578567
degradation,0.5,100,100,1.0,1,1.0,0.07,2,1000,440625.0664639659,4406.25066463966,1.0,1122.5282194990984
degradation,0.5,100,100,1.0,1,1.0,0.07,3,1000,438912.8527227966,4389.1285272279665,1.0,1200.3744256229916
degradation,0.5,100,100,1.0,1,1.0,0.07,4,1000,447750.15017043403,4477.501501704341,1.0,1187.4545382955919
degradation,0.5,100,100,1.0,1,1.0,0.07,5,1000,450500.56051137624,4505.005605113763,1.0,1194.017171039559
degradation,0.5,100,100,1.0,1,1.0,0.07,6,1000,440346.3685826626,4403.463685826626,1.0,1168.0189313394128
degradation,0.5,100,100,1.0,1,1.0,0.07,7,1000,437721.2388719743,4377.212388719743,1.0,1146.9155187557358
degradation,0.5,100,100,1.0,1,1.0,0.07,8,1000,435968.97374441434,4359.689737444143,1.0,1145.2959892357144
degradation,0.5,100,100,1.0,1,1.0,0.07,9,1000,444750.5605323785,4447.505605323785,1.0,1197.2542078616398
degradation,0.5,100,100,1.0,1,1.0,0.07,10,1000,449856.73229312093,4498.56732293121,1.0,1309.2684566822325
degradation,0.5,100,100,1.0,1,1.0,0.07,11,1000,440334.20362216444,4403.342036221645,1.0,1100.395725957164
degradation,0.5,100,100,1.0,1,1.0,0.07,12,1000,441249.8474456713,4412.498474456713,1.0,1173.408037644848
degradation,0.5,100,100,1.0,1,1.0,0.07,13,1000,446390.59389815095,4463.905938981509,1.0,1223.4616252608466
degradation,0.5,100,100,1.0,1,1.0,0.07,14,1000,439400.63346063107,4394.006334606311,1.0,1203.8664754815388
degradation,0.5,100,100,1.0,1,1.0,0.07,15,1000,436352.4476547388,4363.524476547388,1.0,1156.1565315780226
degradation,0.5,100,100,1.0,1,1.0,0.07,16,1000,435771.47181506065,4357.714718150606,1.0,1163.852341243278
degradation,0.5,100,100,1.0,1,1.0,0.07,17,1000,441262.2966493537,4412.622966493537,1.0,1256.0727993728121
degradation,0.5,100,100,1.0,1,1.0,0.07,18,1000,440763.4428193857,4407.634428193856,1.0,1111.133885495738
degradation,0.5,100,100,1.0,1,1.0,0.07,19,1000,437331.4454504577,4373.314454504577,1.0,1136.9866204911666
degradation,0.5,100,100,1.0,1,1.0,0.07,20,1000,448817.920307461,4488.17920307461,1.0,1264.1483983089795
degradation,0.5,100,100,1.0,1,1.0,0.07,21,1000,438425.1838790061,4384.251838790061,1.0,1190.2230687833987
degradation,0.5,100,100,1.0,1,1.0,0.07,22,1000,449861.23684230726,4498.612368423072,1.0,1251.151969679134
degradation,0.5,100,100,1.0,1,1.0,0.07,23,1000,437164.367687925,4371.64367687925,1.0,1196.368049392334
degradation,0.5,100,100,1.0,1,1.0,0.07,24,1000,439553.46642992273,4395.534664299227,1.0,1176.7629621909741
degradation,0.5,100,100,1.0,1,1.0,0.07,25,1000,442698.3173275487,4426.9831732754865,1.0,1212.0161773009606
degradation,0.5,100,100,1.0,1,1.0,0.07,26,1000,451006.5798968766,4510.065798968766,1.0,1277.9194460999815
degradation,0.5,100,100,1.0,1,1.0,0.07,27,1000,442123.45960151515,4421.2345960151515,1.0,1171.5954294450848
degradation,0.5,100,100,1.0,1,1.0,0.07,28,1000,441095.94028603524,4410.959402860352,1.0,1149.678457367873
degradation,0.5,100,100,1.0,1,1.0,0.07,29,1000,433851.1618581344,4338.511618581344,1.0,1133.4201926759656
degradation,0.5,100,100,1.0,1,1.0,0.07,30,1000,445727.25612117245,4457.272561211725,1.0,1162.66369131374
degradation,0.5,100,100,1.0,1,1.0,0.07,31,1000,435591.8295824497,4355.918295824496,1.0,1070.4885396098282
degradation,0.5,100,100,1.0,1,1.0,0.07,32,1000,448460.02125406923,4484.600212540692,1.0,1181.5748294814737
degradation,0.5,100,100,1.0,1,1.0,0.07,33,1000,438432.79487879167,4384.327948787916,1.0,1199.5579602596945
degradation,0.5,100,100,1.0,1,1.0,0.07,34,1000,434906.1642714825,4349.061642714825,1.0,1187.3998355047568
degradation,0.5,100,100,1.0,1,1.0,0.07,35,1000,450836.7662182706,4508.367662182706,1.0,1289.368618771625
degradation,0.5,100,100,1.0,1,1.0,0.07,36,1000,444020.66993907944,4440.206699390795,1.0,1123.2492780592745
degradation,0.5,100,100,1.0,1,1.0,0.07,37,1000,432667.37531402917,4326.673753140291,1.0,1108.9126457450989
degradation,0.5,100,100,1.0,1,1.0,0.07,38,1000,439406.81592296524,4394.068159229652,1.0,1163.6052483832939
degradation,0.5,100,100,1.0,1,1.0,0.07,39,1000,438669.43389679526,4386.694338967953,1.0,1127.423639156875
degradation,0.5,100,100,1.0,1,1.0,0.07,40,1000,445455.74670178484,4454.5574670178485,1.0,1199.3552681154074
degradation,0.5,100,100,1.0,1,1.0,0.07,41,1000,442064.1410298102,4420.641410298102,1.0,1190.7830082627277
degradation,0.5,100,100,1.0,1,1.0,0.07,42,1000,436946.7322150703,4369.467322150703,1.0,1119.16389372563
degradation,0.5,100,100,1.0,1,1.0,0.07,43,1000,442512.224726483,4425.12224726483,1.0,1139.7829692198986
degradation,0.5,100,100,1.0,1,1.0,0.07,44,1000,449830.5720636416,4498.3057206364165,1.0,1230.6954062885359
degradation,0.5,100,100,1.0,1,1.0,0.07,45,1000,443838.05509324925,4438.380550932492,1.0,1153.4202939153397
degradation,0.5,100,100,1.0,1,1.0,0.07,46,1000,441551.41473001544,4415.514147300154,1.0,1214.170065821724
degradation,0.5,100,100,1.0,1,1.0,0.07,47,1000,445295.8223484301,4452.958223484301,1.0,1182.8431446700088
degradation,0.5,100,100,1.0,1,1.0,0.07,48,1000,440720.57071505644,4407.205707150564,1.0,1174.8304564858895
degradation,0.5,100,100,1.0,1,1.0,0.07,49,1000,446675.4334935733,4466.754334935733,1.0,1147.1385968597604
degradation,0.5,100,100,1.0,1,1.0,0.08,0,1000,437535.73978365003,4375.3573978365,1.0,1136.1628097553096
degradation,0.5,100,100,1.0,1,1.0,0.08,1,1000,439983.24297123816,4399.832429712382,1.0,1049.2432228872224
degradation,0.5,100,100,1.0,1,1.0,0.08,2,1000,440471.4007921471,4404.7140079214705,1.0,1152.2106403210291
degradation,0.5,100,100,1.0,1,1.0,0.08,3,1000,444712.7664078708,4447.127664078708,1.0,1179.5636348327598
degradation,0.5,100,100,1.0,1,1.0,0.08,4,1000,444546.4440208928,4445.464440208928,1.0,1223.0777947797324
degradation,0.5,100,100,1.0,1,1.0,0.08,5,1000,440665.5118522338,4406.655118522338,1.0,1125.5853414000849
degradation,0.5,100,100,1.0,1,1.0,0.08,6,1000,438425.5662269978,4384.2556622699785,1.0,1080.6364397308178
degradation,0.5,100,100,1.0,1,1.0,0.08,7,1000,440692.3428716287,4406.923428716287,1.0,1071.9735643879987
degradation,0.5,100,100,1.0,1,1.0,0.08,8,1000,441908.15946659027,4419.081594665902,1.0,1188.6911392794361
degradation,0.5,100,100,1.0,1,1.0,0.08,9,1000,445164.4114285104,4451.644114285104,1.0,1169.0892955204333
degradation,0.5,100,100,1.0,1,1.0,0.08,10,1000,441809.1904934026,4418.091904934026,1.0,1146.5666932460767
degradation,0.5,100,100,1.0,1,1.0,0.08,11,1000,439221.3669676561,4392.213669676561,1.0,1128.2803625483657
degradation,0.5,100,100,1.0,1,1.0,0.08,12,1000,437506.99380278535,4375.069938027854,1.0,1161.776316043108
degradation,0.5,100,100,1.0,1,1.0,0.08,13,1000,437187.8653703637,4371.878653703637,1.0,1096.0348431053378
degradation,0.5,100,100,1.0,1,1.0,0.08,14,1000,435804.2491954378,4358.042491954378,1.0,1108.788379659171
degradation,0.5,100,100,1.0,1,1.0,0.08,15,1000,430822.9899133395,4308.229899133395,1.0,1093.2790254741324
degradation,0.5,100,100,1.0,1,1.0,0.08,16,1000,439309.6179011485,4393.096179011485,1.0,1118.1189735880814
degradation,0.5,100,100,1.0,1,1.0,0.08,17,1000,437059.08248957724,4370.590824895772,1.0,1073.3334448707042
degradation,0.5,100,100,1.0,1,1.0,0.08,18,1000,441127.73524160066,4411.277352416007,1.0,1130.0412526560458
degradation,0.5,100,100,1.0,1,1.0,0.08,19,1000,440686.4366329956,4406.864366329956,1.0,1202.8430494496718
degradation,0.5,100,100,1.0,1,1.0,0.08,20,1000,438445.8443149239,4384.458443149239,1.0,1114.5667801356012
degradation,0.5,100,100,1.0,1,1.0,0.08,21,1000,442839.4325286566,4428.3943252865665,1.0,1174.8523530611612
degradation,0.5,100,100,1.0,1,1.0,0.08,22,1000,439505.6714177903,4395.056714177903,1.0,1172.7877865815997
degradation,0.5,100,100,1.0,1,1.0,0.08,23,1000,443887.5294833268,4438.8752948332685,1.0,1183.1766900942014
degradation,0.5,100,100,1.0,1,1.0,0.08,24,1000,439968.13821777474,4399.681382177748,1.0,1139.2398596119046
degradation,0.5,100,100,1.0,1,1.0,0.08,25,1000,436847.69407917326,4368.476940791733,1.0,1116.9731721656278
degradation,0.5,100,100,1.0,1,1.0,0.08,26,1000,440273.3360190182,4402.733360190182,1.0,1204.3946044315019
degradation,0.5,100,100,1.0,1,1.0,0.08,27,1000,438285.77012023784,4382.857701202378,1.0,1105.7512559192196
degradation,0.5,100,100,1.0,1,1.0,0.08,28,1000,440560.3972710278,4405.603972710278,1.0,1131.1887413689635
degradation,0.5,100,100,1.0,1,1.0,0.08,29,1000,440338.333748024,4403.38333748024,1.0,1085.410409831049
degradation,0.5,100,100,1.0,1,1.0,0.08,30,1000,442049.9138496082,4420.499138496082,1.0,1169.1430206712928
degradation,0.5,100,100,1.0,1,1.0,0.08,31,1000,447028.632156504,4470.28632156504,1.0,1193.9571076584618
degradation,0.5,100,100,1.0,1,1.0,0.08,32,1000,438806.3689110717,4388.063689110717,1.0,1073.3590565598465
degradation,0.5,100,100,1.0,1,1.0,0.08,33,1000,440182.1653049961,4401.82165304996,1.0,1146.959539019319
degradation,0.5,100,100,1.0,1,1.0,0.08,34,1000,441210.6778042516,4412.106778042516,1.0,1119.2459589992766
degradation,0.5,100,100,1.0,1,1.0,0.08,35,1000,443955.83881633455,4439.558388163346,1.0,1179.4149251943793
degradation,0.5,100,100,1.0,1,1.0,0.08,36,1000,438721.4255798127,4387.214255798127,1.0,1083.5674893754713
degradation,0.5,100,100,1.0,1,1.0,0.08,37,1000,438846.3970234485,4388.463970234485,1.0,1093.3996911950358
degradation,0.5,100,100,1.0,1,1.0,0.08,38,1000,438050.3696609926,4380.503696609926,1.0,1163.3809992626243
degradation,0.5,100,100,1.0,1,1.0,0.08,39,1000,437454.39380677714,4374.543938067772,1.0,1095.0565738669632
degradation,0.5,100,100,1.0,1,1.0,0.08,40,1000,441787.14040741243,4417.871404074124,1.0,1139.4441268950227
degradation,0.5,100,100,1.0,1,1.0,0.08,41,1000,446162.5194765571,4461.625194765571,1.0,1215.004108043978
degradation,0.5,100,100,1.0,1,1.0,0.08,42,1000,439254.9361039526,4392.549361039526,1.0,1127.096835307656
degradation,0.5,100,100,1.0,1,1.0,0.08,43,1000,443106.1339218515,4431.061339218515,1.0,1207.3138784143723
degradation,0.5,100,100,1.0,1,1.0,0.08,44,1000,443635.68885947845,4436.356888594784,1.0,1209.5091537337266
degradation,0.5,100,100,1.0,1,1.0,0.08,45,1000,442792.92247344507,4427.929224734451,1.0,1166.328868836148
degradation,0.5,100,100,1.0,1,1.0,0.08,46,1000,442365.34911983396,4423.65349119834,1.0,1115.4679946258107
degradation,0.5,100,100,1.0,1,1.0,0.08,47,1000,436925.02314908704,4369.250231490871,1.0,1103.2693216930702
degradation,0.5,100,100,1.0,1,1.0,0.08,48,1000,444856.5736535908,4448.565736535908,1.0,1165.1729913188549
degradation,0.5,100,100,1.0,1,1.0,0.08,49,1000,438169.0449627468,4381.690449627468,1.0,1135.2972261077582
degradation,0.5,100,100,1.0,1,1.0,0.09,0,1000,437136.5994347847,4371.365994347847,1.0,1064.564880029753
degradation,0.5,100,100,1.0,1,1.0,0.09,1,1000,438192.35857385286,4381.923585738528,1.0,1136.434057518193
degradation,0.5,100,100,1.0,1,1.0,0.09,2,1000,434074.35211105715,4340.743521110571,1.0,1047.020614774617
degradation,0.5,100,100,1.0,1,1.0,0.09,3,1000,442217.704672339,4422.17704672339,1.0,1092.7780314371958
degradation,0.5,100,100,1.0,1,1.0,0.09,4,1000,436882.54523953114,4368.825452395311,1.0,1111.2218113346482
degradation,0.5,100,100,1.0,1,1.0,0.09,5,1000,435984.9118571705,4359.849118571705,1.0,1038.8533902773204
degradation,0.5,100,100,1.0,1,1.0,0.09,6,1000,435180.88331797085,4351.808833179708,1.0,1094.3459295413902
degradation,0.5,100,100,1.0,1,1.0,0.09,7,1000,436756.84054957796,4367.568405495779,1.0,1058.4037073886852
degradation,0.5,100,100,1.0,1,1.0,0.09,8,1000,431722.53611081094,4317.22536110811,1.0,1051.407952230584
degradation,0.5,100,100,1.0,1,1.0,0.09,9,1000,436429.3514298022,4364.293514298022,1.0,1093.9211956484455
degradation,0.5,100,100,1.0,1,1.0,0.09,10,1000,441723.87454522116,4417.238745452211,1.0,1138.4103604402267
degradation,0.5,100,100,1.0,1,1.0,0.09,11,1000,441157.7071647856,4411.5770716478555,1.0,1144.1555001426316
degradation,0.5,100,100,1.0,1,1.0,0.09,12,1000,438762.11030216096,4387.62110302161,1.0,1068.785522332948
degradation,0.5,100,100,1.0,1,1.0,0.09,13,1000,434644.6692204879,4346.446692204879,1.0,1114.8737017501967
degradation,0.5,100,100,1.0,1,1.0,0.09,14,1000,427396.45987207035,4273.964598720703,1.0,940.5171232697838
degradation,0.5,100,100,1.0,1,1.0,0.09,15,1000,432060.69829654344,4320.606982965434,1.0,992.976521888181
degradation,0.5,100,100,1.0,1,1.0,0.09,16,1000,431450.93237795355,4314.509323779535,1.0,993.5844872282992
degradation,0.5,100,100,1.0,1,1.0,0.09,17,1000,441581.77802035934,4415.817780203593,1.0,1164.611906102728
degradation,0.5,100,100,1.0,1,1.0,0.09,18,1000,444187.1787112963,4441.871787112963,1.0,1122.7374593991885
degradation,0.5,100,100,1.0,1,1.0,0.09,19,1000,431802.1217397849,4318.021217397849,1.0,976.0402696729777
degradation,0.5,100,100,1.0,1,1.0,0.09,20,1000,433326.0028052998,4333.260028052999,1.0,1084.1216472505337
degradation,0.5,100,100,1.0,1,1.0,0.09,21,1000,433854.1559020945,4338.541559020945,1.0,1042.4875838661092
degradation,0.5,100,100,1.0,1,1.0,0.09,22,1000,442524.68253292504,4425.24682532925,1.0,1154.177490733949
degradation,0.5,100,100,1.0,1,1.0,0.09,23,1000,437348.1245625996,4373.481245625996,1.0,1130.2225583666975
