collision_policy,n_agents,n_arms,agent_to_arm_ratio,arms_per_agent,std,epsilon,seed,steps,group_total_reward,mean_agent_reward,collision_rate,reward_inequality
random_roulette,100,100,1.0,1,1.0,0.05,13,1000,509281.88687436754,5092.818868743675,1.0,993.1367371885647
random_roulette,100,100,1.0,1,1.0,0.05,14,1000,501004.16747129615,5010.041674712961,1.0,988.6016741848603
random_roulette,100,100,1.0,1,1.0,0.05,15,1000,503178.06960023264,5031.780696002326,1.0,1053.9427310044948
random_roulette,100,100,1.0,1,1.0,0.05,16,1000,511096.89358188753,5110.968935818875,1.0,1038.3637311838993
random_roulette,100,100,1.0,1,1.0,0.05,17,1000,502640.20154149365,5026.402015414937,1.0,955.4874115040077
random_roulette,100,100,1.0,1,1.0,0.05,18,1000,506124.80397656903,5061.24803976569,1.0,925.9757329162361
random_roulette,100,100,1.0,1,1.0,0.05,19,1000,502495.2299129828,5024.952299129828,1.0,894.8526474414483
random_roulette,100,100,1.0,1,1.0,0.05,20,1000,507236.3984078454,5072.363984078454,1.0,1023.5616794214902
random_roulette,100,100,1.0,1,1.0,0.05,21,1000,505976.64675360336,5059.766467536034,1.0,915.6503241806544
random_roulette,100,100,1.0,1,1.0,0.05,22,1000,509752.13192383444,5097.521319238344,1.0,928.068582280974
random_roulette,100,100,1.0,1,1.0,0.05,23,1000,504030.6937289832,5040.306937289833,1.0,950.8200715810358
random_roulette,100,100,1.0,1,1.0,0.05,24,1000,504739.5701443021,5047.395701443021,1.0,958.7075253177783
random_roulette,100,100,1.0,1,1.0,0.05,25,1000,506059.98369822174,5060.599836982217,1.0,916.1723220887733
random_roulette,100,100,1.0,1,1.0,0.05,26,1000,501894.18239466957,5018.941823946696,1.0,852.4873224239084
random_roulette,100,100,1.0,1,1.0,0.05,27,1000,509324.396617826,5093.24396617826,1.0,869.7743434286742
random_roulette,100,100,1.0,1,1.0,0.05,28,1000,506382.67148769635,5063.826714876964,1.0,907.9805988841622
random_roulette,100,100,1.0,1,1.0,0.05,29,1000,504396.59358646406,5043.96593586464,1.0,920.1762869190175
random_roulette,100,100,1.0,1,1.0,0.05,30,1000,508780.59563984734,5087.805956398473,1.0,879.8208880719129
random_roulette,100,100,1.0,1,1.0,0.05,31,1000,507598.7883959485,5075.987883959485,1.0,984.949804251379
random_roulette,100,100,1.0,1,1.0,0.05,32,1000,504335.5138746879,5043.355138746879,1.0,972.7970179172471
random_roulette,100,100,1.0,1,1.0,0.05,33,1000,506890.9100358812,5068.909100358812,1.0,921.084830617081
random_roulette,100,100,1.0,1,1.0,0.05,34,1000,510621.62166195386,5106.2162166195385,1.0,1072.923252756999
