collision_policy,n_agents,n_arms,agent_to_arm_ratio,agents_per_arm,std,epsilon,seed,steps,group_total_reward,mean_agent_reward,collision_rate,reward_inequality
zero_on_collision,100,50,2.0,2,1.0,0.04,49,1000,60065.162937483736,600.6516293748374,1.0,846.1913363977611
zero_on_collision,100,50,2.0,2,1.0,0.05,0,1000,52976.352298296784,529.7635229829679,1.0,764.8381140672585
zero_on_collision,100,50,2.0,2,1.0,0.05,1,1000,50563.64213114292,505.6364213114292,1.0,715.1758729290655
zero_on_collision,100,50,2.0,2,1.0,0.05,2,1000,52142.53485431622,521.4253485431622,1.0,766.4584681494181
zero_on_collision,100,50,2.0,2,1.0,0.05,3,1000,58127.159195333224,581.2715919533323,1.0,844.9827499912801
zero_on_collision,100,50,2.0,2,1.0,0.05,4,1000,52065.23891953839,520.6523891953839,1.0,757.5871976775192
zero_on_collision,100,50,2.0,2,1.0,0.05,5,1000,47664.81808073146,476.6481808073146,1.0,688.0417743495607
zero_on_collision,100,50,2.0,2,1.0,0.05,6,1000,56490.941684138015,564.9094168413801,1.0,820.5076676181752
zero_on_collision,100,50,2.0,2,1.0,0.05,7,1000,53998.82402531546,539.9882402531546,1.0,784.9118735621249
zero_on_collision,100,50,2.0,2,1.0,0.05,8,1000,52286.05757386795,522.8605757386795,1.0,701.925023814967
zero_on_collision,100,50,2.0,2,1.0,0.05,9,1000,53023.166515793106,530.231665157931,1.0,727.2964628249204
zero_on_collision,100,50,2.0,2,1.0,0.05,10,1000,54442.81920792908,544.4281920792909,1.0,772.9845709270746
zero_on_collision,100,50,2.0,2,1.0,0.05,11,1000,50219.77127232176,502.19771272321765,1.0,746.6919681228536
zero_on_collision,100,50,2.0,2,1.0,0.05,12,1000,52896.97791228602,528.9697791228602,1.0,782.0890133374314
zero_on_collision,100,50,2.0,2,1.0,0.05,13,1000,52926.837219142086,529.2683721914209,1.0,800.5757513707312
zero_on_collision,100,50,2.0,2,1.0,0.05,14,1000,55578.638801031404,555.786388010314,1.0,759.8037299419216
zero_on_collision,100,50,2.0,2,1.0,0.05,15,1000,49831.22295694796,498.3122295694796,1.0,711.0441625032822
zero_on_collision,100,50,2.0,2,1.0,0.05,16,1000,55610.96713868008,556.1096713868008,1.0,735.186579860132
zero_on_collision,100,50,2.0,2,1.0,0.05,17,1000,55174.03883706068,551.7403883706069,1.0,800.3272850278707
zero_on_collision,100,50,2.0,2,1.0,0.05,18,1000,46707.04493354241,467.07044933542414,1.0,640.468857366461
zero_on_collision,100,50,2.0,2,1.0,0.05,19,1000,49569.20015718698,495.69200157186975,1.0,657.0130561069337
zero_on_collision,100,50,2.0,2,1.0,0.05,20,1000,43806.65549241678,438.0665549241678,1.0,627.7278729243618
zero_on_collision,100,50,2.0,2,1.0,0.05,21,1000,53049.34675951262,530.4934675951262,1.0,781.3663357453166
zero_on_collision,100,50,2.0,2,1.0,0.05,22,1000,55060.15516056508,550.6015516056508,1.0,745.1529301108819
zero_on_collision,100,50,2.0,2,1.0,0.05,23,1000,54977.39776685496,549.7739776685496,1.0,773.2160054865758
zero_on_collision,100,50,2.0,2,1.0,0.05,24,1000,52384.18698333413,523.8418698333413,1.0,696.5256942308298
zero_on_collision,100,50,2.0,2,1.0,0.05,25,1000,53718.94134730871,537.1894134730871,1.0,753.1799023207263
zero_on_collision,100,50,2.0,2,1.0,0.05,26,1000,50696.469122390656,506.9646912239066,1.0,737.7414571524134
zero_on_collision,100,50,2.0,2,1.0,0.05,27,1000,49434.71915142945,494.34719151429454,1.0,669.1244577039407
