n_agents,n_arms,std,epsilon,seed,steps,group_total_reward,mean_agent_reward,collision_rate,reward_inequality
2,3,0.5,0.0,20,1000,989.3019299730166,494.6509649865083,1.0,0.0
2,3,0.5,0.0,21,1000,982.9826812417808,491.4913406208904,1.0,0.0
2,3,0.5,0.0,22,1000,984.724389331599,492.3621946657995,1.0,0.0
2,3,0.5,0.0,23,1000,1005.6652793540853,502.83263967704266,1.0,0.0
2,3,0.5,0.0,24,1000,987.7077805405794,493.8538902702897,1.0,0.0
2,3,0.5,0.0,25,1000,1021.635933448175,510.8179667240875,1.0,0.0
2,3,0.5,0.0,26,1000,982.74689433095,491.373447165475,1.0,0.0
2,3,0.5,0.0,27,1000,990.2571917355416,495.1285958677708,1.0,0.0
2,3,0.5,0.0,28,1000,1013.0917361111801,506.54586805559006,1.0,0.0
2,3,0.5,0.0,29,1000,1017.558575524493,508.7792877622465,1.0,0.0
2,3,0.5,0.0,30,1000,1007.5731741093169,503.78658705465847,1.0,0.0
2,3,0.5,0.0,31,1000,998.3297332035653,499.16486660178265,1.0,0.0
2,3,0.5,0.0,32,1000,989.5587109307938,494.7793554653969,1.0,0.0
2,3,0.5,0.0,33,1000,979.5123126751929,489.75615633759645,1.0,0.0
2,3,0.5,0.0,34,1000,998.5752992035469,499.28764960177347,1.0,0.0
2,3,0.5,0.0,35,1000,987.2102041895341,493.60510209476706,1.0,0.0
2,3,0.5,0.0,36,1000,981.001322150696,490.500661075348,1.0,0.0
2,3,0.5,0.0,37,1000,1013.5503793870724,506.7751896935362,1.0,0.0
2,3,0.5,0.0,38,1000,985.1909799855953,492.59548999279764,1.0,0.0
2,3,0.5,0.0,39,1000,1002.8880374654728,501.4440187327364,1.0,0.0
2,3,0.5,0.0,40,1000,996.2181291248779,498.10906456243896,1.0,0.0
2,3,0.5,0.0,41,1000,996.4816229843617,498.24081149218085,1.0,0.0
2,3,0.5,0.0,42,1000,991.8066041106098,495.9033020553049,1.0,0.0
2,3,0.5,0.0,43,1000,990.6137531329696,495.3068765664848,1.0,0.0
2,3,0.5,0.0,44,1000,1011.4737251589669,505.73686257948344,1.0,0.0
2,3,0.5,0.0,45,1000,996.6896363405282,498.3448181702641,1.0,0.0
2,3,0.5,0.0,46,1000,995.6347362383314,497.8173681191657,1.0,0.0
2,3,0.5,0.0,47,1000,1008.8476720899731,504.42383604498656,1.0,0.0
2,3,0.5,0.0,48,1000,988.9553765801896,494.4776882900948,1.0,0.0
2,3,0.5,0.0,49,1000,1006.153125393099,503.0765626965495,1.0,0.0
2,3,0.5,0.01,0,1000,3182.6229171067234,1591.3114585533617,0.032,366.3935573347329
2,3,0.5,0.01,1,1000,3033.7221890297133,1516.8610945148566,0.011,465.1574755669782
2,3,0.5,0.01,2,1000,2954.871545560326,1477.435772780163,0.187,162.30929445439585
2,3,0.5,0.01,3,1000,2910.7951404274004,1455.3975702137002,0.066,7.713889349200144
2,3,0.5,0.01,4,1000,2659.4956047774485,1329.7478023887243,0.223,261.4246912522357
2,3,0.5,0.01,5,1000,2944.794592319416,1472.397296159708,0.024,441.240299620669
2,3,0.5,0.01,6,1000,3337.227720720415,1668.6138603602076,0.013,159.21704687449812
2,3,0.5,0.01,7,1000,3236.554969690014,1618.277484845007,0.04,321.78964554017784
2,3,0.5,0.01,8,1000,3297.018132604884,1648.509066302442,0.045,295.73538559203837
2,3,0.5,0.01,9,1000,3232.6620550570788,1616.3310275285394,0.019,336.51187745721563
2,3,0.5,0.01,10,1000,3268.135375042012,1634.067687521006,0.061,285.0807038372935
2,3,0.5,0.01,11,1000,2114.2560885321,1057.12804426605,0.491,81.38819021503878
2,3,0.5,0.01,12,1000,3063.0944667065914,1531.5472333532957,0.236,77.48299645493228
2,3,0.5,0.01,13,1000,3279.1962932040924,1639.5981466020462,0.102,220.56705500274848
2,3,0.5,0.01,14,1000,3281.014965002655,1640.5074825013276,0.061,275.00059524506844
2,3,0.5,0.01,15,1000,3087.8976464446305,1543.9488232223152,0.059,400.2202286530593
2,3,0.5,0.01,16,1000,3074.143510645832,1537.071755322916,0.028,80.05337514756661
2,3,0.5,0.01,17,1000,3182.80423094431,1591.402115472155,0.185,200.1797728432682
2,3,0.5,0.01,18,1000,2834.2292394042674,1417.1146197021337,0.202,110.449041397869
2,3,0.5,0.01,19,1000,3385.908517872449,1692.9542589362245,0.019,279.4647782259277
2,3,0.5,0.01,20,1000,3367.3629922573646,1683.6814961286823,0.027,187.55204192306462
2,3,0.5,0.01,21,1000,3292.2910047653513,1646.1455023826757,0.009,381.6470636457756
2,3,0.5,0.01,22,1000,3214.582307367762,1607.291153683881,0.145,166.2132074945565
2,3,0.5,0.01,23,1000,3318.02306013571,1659.011530067855,0.049,260.0678556665076
2,3,0.5,0.01,24,1000,2862.498037700231,1431.2490188501156,0.093,361.5286722042031
2,3,0.5,0.01,25,1000,2590.342720326905,1295.1713601634524,0.201,6.623629859092375
2,3,0.5,0.01,26,1000,2845.064182284478,1422.532091142239,0.137,356.780017617648
2,3,0.5,0.01,27,1000,2719.066052174563,1359.5330260872815,0.145,19.702546187853727
2,3,0.5,0.01,28,1000,2939.430171849959,1469.7150859249796,0.21,184.74634358392325
2,3,0.5,0.01,29,1000,3205.481291719293,1602.7406458596465,0.027,323.8524034252406
2,3,0.5,0.01,30,1000,2922.5460507334374,1461.2730253667187,0.036,462.71461108675567
2,3,0.5,0.01,31,1000,3183.9113286811266,1591.9556643405633,0.081,171.82788915164338
2,3,0.5,0.01,32,1000,3420.1389886376937,1710.0694943188469,0.037,229.51943899540186
2,3,0.5,0.01,33,1000,3295.1314435266663,1647.5657217633332,0.056,270.3261137387228
2,3,0.5,0.01,34,1000,2758.349046373198,1379.174523186599,0.421,177.2483885517304
2,3,0.5,0.01,35,1000,2978.1077585978705,1489.0538792989353,0.033,372.83010543446676
2,3,0.5,0.01,36,1000,3449.418390814856,1724.709195407428,0.015,227.96467087299982
2,3,0.5,0.01,37,1000,3411.830181830669,1705.9150909153345,0.032,223.3789013184504
2,3,0.5,0.01,38,1000,2964.8879286548417,1482.4439643274209,0.071,240.60035915130254
2,3,0.5,0.01,39,1000,3504.7611748750573,1752.3805874375287,0.013,238.26164694996123
2,3,0.5,0.01,40,1000,3082.794233309919,1541.3971166549595,0.059,68.99546658337408
2,3,0.5,0.01,41,1000,2691.3679056049327,1345.6839528024664,0.161,409.59991829520817
2,3,0.5,0.01,42,1000,2592.6376643964286,1296.3188321982143,0.097,280.9175634799366
2,3,0.5,0.01,43,1000,3082.8693585801475,1541.4346792900737,0.133,155.44994762564943
2,3,0.5,0.01,44,1000,3308.04222587029,1654.021112935145,0.035,284.07498882774337
2,3,0.5,0.01,45,1000,3172.8774430524986,1586.4387215262493,0.114,249.25401202484431
2,3,0.5,0.01,46,1000,3217.6296872425332,1608.8148436212666,0.028,121.49502674245036
2,3,0.5,0.01,47,1000,2832.9180416088298,1416.4590208044149,0.086,470.8365521751038
2,3,0.5,0.01,48,1000,3239.062450194598,1619.531225097299,0.026,156.2668630471644
2,3,0.5,0.01,49,1000,2879.2997848091973,1439.6498924045986,0.131,70.8531994645482
2,3,0.5,0.05,0,1000,3317.8312656780754,1658.9156328390377,0.061,205.67680589113013
2,3,0.5,0.05,1,1000,3361.9020565942337,1680.9510282971169,0.042,258.3517169835378
2,3,0.5,0.05,2,1000,3361.535905472735,1680.7679527363675,0.051,223.23339028090356
2,3,0.5,0.05,3,1000,3389.0241279689685,1694.5120639844843,0.028,233.90704994627367
2,3,0.5,0.05,4,1000,3381.3536066501983,1690.6768033250992,0.054,243.01245294105354
2,3,0.5,0.05,5,1000,3389.1747857972105,1694.5873928986052,0.037,263.03962887914145
2,3,0.5,0.05,6,1000,3433.3404573108883,1716.6702286554441,0.031,244.2484738334473
2,3,0.5,0.05,7,1000,3349.8314458871578,1674.9157229435789,0.055,246.66205828385318
2,3,0.5,0.05,8,1000,3325.1914355133276,1662.5957177566638,0.039,248.58253937237907
2,3,0.5,0.05,9,1000,3373.1726197676235,1686.5863098838117,0.03,211.19154928832188
2,3,0.5,0.05,10,1000,3284.8949260214945,1642.4474630107472,0.072,220.3395160827481
2,3,0.5,0.05,11,1000,3344.2720456783372,1672.1360228391686,0.073,222.82843316513924
2,3,0.5,0.05,12,1000,3420.6636536353826,1710.3318268176913,0.052,211.64330224726757
2,3,0.5,0.05,13,1000,3360.3017061586743,1680.1508530793371,0.059,212.91742452744813
2,3,0.5,0.05,14,1000,3288.4324990204623,1644.2162495102311,0.096,233.2476739194376
2,3,0.5,0.05,15,1000,3398.142307092565,1699.0711535462824,0.025,266.58025934525244
2,3,0.5,0.05,16,1000,3358.2520841474307,1679.1260420737153,0.056,232.06953006527726
2,3,0.5,0.05,17,1000,3312.7465078656955,1656.3732539328478,0.061,241.16336826014594
2,3,0.5,0.05,18,1000,3221.8292070865846,1610.9146035432923,0.146,197.03916880369968
2,3,0.5,0.05,19,1000,3320.751942412963,1660.3759712064816,0.078,211.84343100634044
2,3,0.5,0.05,20,1000,3314.5182184172586,1657.2591092086293,0.042,262.88078622527087
2,3,0.5,0.05,21,1000,3437.2410989839336,1718.6205494919668,0.029,259.4536550507503
2,3,0.5,0.05,22,1000,3235.058848362438,1617.529424181219,0.119,225.03924128285564
2,3,0.5,0.05,23,1000,3276.3302995827357,1638.1651497913679,0.056,176.35454851819873
2,3,0.5,0.05,24,1000,3347.317808175635,1673.6589040878175,0.054,237.44597363017908
2,3,0.5,0.05,25,1000,3370.348229093038,1685.174114546519,0.037,240.2161923903517
2,3,0.5,0.05,26,1000,3372.599681211479,1686.2998406057395,0.035,223.55788086518953
2,3,0.5,0.05,27,1000,3310.6088991949946,1655.3044495974973,0.076,228.7613147225651
2,3,0.5,0.05,28,1000,3254.8458329259274,1627.4229164629637,0.102,234.95793802977346
2,3,0.5,0.05,29,1000,3297.504256559426,1648.752128279713,0.101,213.32494184851942
2,3,0.5,0.05,30,1000,3428.022988305719,1714.0114941528595,0.038,226.83848273210185
2,3,0.5,0.05,31,1000,3324.3361967258306,1662.1680983629153,0.049,180.73854148063117
2,3,0.5,0.05,32,1000,3429.9332571888326,1714.9666285944163,0.033,226.81138284346196
2,3,0.5,0.05,33,1000,3298.6624784406285,1649.3312392203143,0.067,241.68291231468186
2,3,0.5,0.05,34,1000,3217.6078767563595,1608.8039383781797,0.107,230.9157290009772
2,3,0.5,0.05,35,1000,3402.734547884376,1701.367273942188,0.042,220.59917837607009
2,3,0.5,0.05,36,1000,3437.816066628261,1718.9080333141305,0.034,225.21185452033103
2,3,0.5,0.05,37,1000,3370.227022262648,1685.113511131324,0.049,222.27650138964168
2,3,0.5,0.05,38,1000,3363.05736642052,1681.52868321026,0.047,226.60722700802035
2,3,0.5,0.05,39,1000,3406.846979895026,1703.423489947513,0.033,229.70014812287877
2,3,0.5,0.05,40,1000,3325.2487776640537,1662.6243888320269,0.055,190.85759850319528
2,3,0.5,0.05,41,1000,3407.293920032522,1703.646960016261,0.046,251.3406578016369
2,3,0.5,0.05,42,1000,3309.715379000533,1654.8576895002666,0.031,299.29035591539207
2,3,0.5,0.05,43,1000,3337.5576708185395,1668.7788354092697,0.04,229.60407265914023
2,3,0.5,0.05,44,1000,3261.458703586237,1630.7293517931184,0.074,209.94587551280836
2,3,0.5,0.05,45,1000,3470.6688772631373,1735.3344386315687,0.026,244.11813893323165
2,3,0.5,0.05,46,1000,3308.8453153792348,1654.4226576896174,0.058,201.74557589196888
2,3,0.5,0.05,47,1000,3392.890701951307,1696.4453509756536,0.04,248.84417017659803
2,3,0.5,0.05,48,1000,3290.4906818530408,1645.2453409265204,0.046,286.6588608427903
2,3,0.5,0.05,49,1000,3313.7374387777654,1656.8687193888827,0.058,254.9165779905926
2,3,0.5,0.1,0,1000,3317.938314021343,1658.9691570106716,0.069,228.67240799340732
2,3,0.5,0.1,1,1000,3325.5080084210767,1662.7540042105384,0.059,246.84409263338966
2,3,0.5,0.1,2,1000,3265.01459691672,1632.50729845836,0.082,222.26769901854777
2,3,0.5,0.1,3,1000,3361.0971109225534,1680.5485554612767,0.068,221.66040456870678
2,3,0.5,0.1,4,1000,3164.4205258317916,1582.2102629158958,0.154,154.77040375474712
2,3,0.5,0.1,5,1000,3326.0288247442904,1663.0144123721452,0.062,209.39265762921832
2,3,0.5,0.1,6,1000,3361.0694460344394,1680.5347230172197,0.063,201.54754434374297
2,3,0.5,0.1,7,1000,3316.1533989411573,1658.0766994705787,0.074,227.13979794425688
2,3,0.5,0.1,8,1000,3324.275871444814,1662.137935722407,0.069,230.76561346737344
2,3,0.5,0.1,9,1000,3361.96117487457,1680.980587437285,0.062,225.61670601082233
2,3,0.5,0.1,10,1000,3279.3278052062824,1639.6639026031412,0.077,237.32630374604253
2,3,0.5,0.1,11,1000,3322.702829119041,1661.3514145595204,0.09,228.44840513287897
2,3,0.5,0.1,12,1000,3269.960395975142,1634.980197987571,0.122,192.6176207345993
2,3,0.5,0.1,13,1000,3286.5726747954795,1643.2863373977398,0.087,219.6712695205091
2,3,0.5,0.1,14,1000,3256.5603673146074,1628.2801836573037,0.082,214.86748580056542
2,3,0.5,0.1,15,1000,3366.77454377697,1683.387271888485,0.068,213.6846748927195
2,3,0.5,0.1,16,1000,3329.6180816439555,1664.8090408219778,0.076,209.5712032040201
2,3,0.5,0.1,17,1000,3319.4301310666065,1659.7150655333032,0.077,254.25014327667532
2,3,0.5,0.1,18,1000,3272.789921028103,1636.3949605140515,0.081,191.4846185716167
2,3,0.5,0.1,19,1000,3340.3512403181576,1670.1756201590788,0.072,229.85240928240808
2,3,0.5,0.1,20,1000,3327.1935499039655,1663.5967749519828,0.065,208.11501186996998
2,3,0.5,0.1,21,1000,3344.7890103232558,1672.3945051616279,0.066,221.8830098728247
2,3,0.5,0.1,22,1000,3204.922945997764,1602.461472998882,0.114,199.12806717034186
2,3,0.5,0.1,23,1000,3317.693950554871,1658.8469752774356,0.081,205.9722582337913
2,3,0.5,0.1,24,1000,3274.094168969642,1637.047084484821,0.075,246.02130538423614
2,3,0.5,0.1,25,1000,3333.9615297047535,1666.9807648523768,0.069,226.4507535952505
2,3,0.5,0.1,26,1000,3294.9594687891286,1647.4797343945643,0.064,218.87603813506064
2,3,0.5,0.1,27,1000,3321.9358923012687,1660.9679461506344,0.061,238.73021496518777
2,3,0.5,0.1,28,1000,3136.7110529065903,1568.3555264532952,0.181,202.264424442704
2,3,0.5,0.1,29,1000,3249.6394397371187,1624.8197198685593,0.106,212.51670024747636
2,3,0.5,0.1,30,1000,3292.2055222907984,1646.1027611453992,0.098,204.63710165313466
2,3,0.5,0.1,31,1000,3290.0309936590884,1645.0154968295442,0.077,228.39561638371845
2,3,0.5,0.1,32,1000,3313.0866632421516,1656.5433316210758,0.072,212.06662965326723
2,3,0.5,0.1,33,1000,3326.2470556695653,1663.1235278347826,0.064,205.2277478262805
2,3,0.5,0.1,34,1000,3256.2781388485037,1628.1390694242518,0.089,199.50271520273566
2,3,0.5,0.1,35,1000,3340.462199818281,1670.2310999091405,0.075,218.67231819474807
2,3,0.5,0.1,36,1000,3338.314659501414,1669.157329750707,0.071,232.3187486938774
2,3,0.5,0.1,37,1000,3373.1673605464507,1686.5836802732254,0.051,235.04627069430194
2,3,0.5,0.1,38,1000,3339.770043141874,1669.885021570937,0.066,228.6818271922691
2,3,0.5,0.1,39,1000,3290.3363485053487,1645.1681742526744,0.06,245.61500931460876
2,3,0.5,0.1,40,1000,3185.9015226122847,1592.9507613061423,0.119,171.14808291417273
2,3,0.5,0.1,41,1000,3308.458904268685,1654.2294521343424,0.069,252.07484989874854
2,3,0.5,0.1,42,1000,3274.3598087941855,1637.1799043970927,0.062,241.14645722643127
2,3,0.5,0.1,43,1000,3266.0153396806422,1633.0076698403211,0.073,227.17946572765186
2,3,0.5,0.1,44,1000,3285.522329303538,1642.761164651769,0.085,212.47074428118594
2,3,0.5,0.1,45,1000,3291.051809303689,1645.5259046518445,0.08,210.69235514015213
2,3,0.5,0.1,46,1000,3230.7812927645045,1615.3906463822523,0.086,179.59806613600585
2,3,0.5,0.1,47,1000,3370.6585587511163,1685.3292793755581,0.059,235.36952828621077
2,3,0.5,0.1,48,1000,3325.816425172515,1662.9082125862576,0.071,221.92526769668848
2,3,0.5,0.1,49,1000,3325.8105132725527,1662.9052566362764,0.067,235.6545988003063
2,3,0.5,0.2,0,1000,3138.2285183738186,1569.1142591869093,0.12,209.648570818753
2,3,0.5,0.2,1,1000,3166.8629390631313,1583.4314695315657,0.113,191.28464226610572
2,3,0.5,0.2,2,1000,3138.927072650138,1569.463536325069,0.141,199.93430962449008
2,3,0.5,0.2,3,1000,3135.3318520519806,1567.6659260259903,0.162,175.0706765855349
2,3,0.5,0.2,4,1000,3173.353402388945,1586.6767011944726,0.124,186.04951349239627
2,3,0.5,0.2,5,1000,3197.9350527156266,1598.9675263578133,0.118,202.9509712515137
2,3,0.5,0.2,6,1000,3136.8373853500557,1568.4186926750278,0.121,200.4510263571401
2,3,0.5,0.2,7,1000,3169.172190235522,1584.586095117761,0.126,205.2569486459389
2,3,0.5,0.2,8,1000,3163.825304173476,1581.912652086738,0.119,201.44110363880043
2,3,0.5,0.2,9,1000,3271.608841002256,1635.804420501128,0.111,190.82493906886953
2,3,0.5,0.2,10,1000,3168.6300874959534,1584.3150437479767,0.11,191.09885342285122
2,3,0.5,0.2,11,1000,3168.390778757674,1584.195389378837,0.123,210.0679595934305
2,3,0.5,0.2,12,1000,3180.014101629004,1590.007050814502,0.111,203.84079665955664
2,3,0.5,0.2,13,1000,3167.555844776125,1583.7779223880625,0.133,190.50435743864193
2,3,0.5,0.2,14,1000,3251.181397027721,1625.5906985138604,0.113,207.11632560997248
2,3,0.5,0.2,15,1000,3137.6671832714246,1568.8335916357123,0.133,192.6535640402127
2,3,0.5,0.2,16,1000,3217.333693110636,1608.666846555318,0.125,185.894551984607
2,3,0.5,0.2,17,1000,3214.396821209691,1607.1984106048455,0.124,180.19642674615307
2,3,0.5,0.2,18,1000,3205.565830224392,1602.782915112196,0.13,198.66339859414825
2,3,0.5,0.2,19,1000,3156.6519002706937,1578.3259501353468,0.14,205.33785869416056
2,3,0.5,0.2,20,1000,3216.322691154053,1608.1613455770264,0.121,199.05602660919726
2,3,0.5,0.2,21,1000,3164.107363689066,1582.053681844533,0.118,216.63807233554883
2,3,0.5,0.2,22,1000,3138.536824727462,1569.268412363731,0.132,196.57820284256024
2,3,0.5,0.2,23,1000,3169.3724850221424,1584.6862425110712,0.122,213.659048919224
2,3,0.5,0.2,24,1000,3212.029273848294,1606.014636924147,0.105,198.42105067418538
2,3,0.5,0.2,25,1000,3218.488346386892,1609.244173193446,0.112,218.67785216822222
2,3,0.5,0.2,26,1000,3163.8707472543338,1581.9353736271669,0.132,204.130288369568
2,3,0.5,0.2,27,1000,3198.2529435864963,1599.1264717932481,0.125,182.0269354919684
2,3,0.5,0.2,28,1000,3164.7554395998254,1582.3777197999127,0.126,193.04617613329583
2,3,0.5,0.2,29,1000,3202.1947713359878,1601.0973856679939,0.139,199.03783047936577
2,3,0.5,0.2,30,1000,3147.0628965757614,1573.5314482878807,0.135,201.9750788697428
2,3,0.5,0.2,31,1000,3113.786860178758,1556.893430089379,0.143,161.30051764837413
2,3,0.5,0.2,32,1000,3161.8632183185946,1580.9316091592973,0.125,199.32912634840136
2,3,0.5,0.2,33,1000,3216.3093796345183,1608.1546898172592,0.106,213.9017579140991
2,3,0.5,0.2,34,1000,3175.6994428340467,1587.8497214170234,0.126,202.2639772986539
2,3,0.5,0.2,35,1000,3170.2646776047636,1585.1323388023818,0.12,214.81793049330508
2,3,0.5,0.2,36,1000,3169.900631281598,1584.950315640799,0.141,217.2504715152328
2,3,0.5,0.2,37,1000,3264.259650258805,1632.1298251294024,0.111,210.22147960491202
2,3,0.5,0.2,38,1000,3166.7465616530126,1583.3732808265063,0.145,188.04649298912216
2,3,0.5,0.2,39,1000,3138.19371041024,1569.09685520512,0.14,197.4030093081309
2,3,0.5,0.2,40,1000,3205.7739056697974,1602.8869528348987,0.114,200.76256138170731
2,3,0.5,0.2,41,1000,3156.629815845594,1578.314907922797,0.139,197.2484109119249
2,3,0.5,0.2,42,1000,3233.991471580556,1616.995735790278,0.109,218.0227490578378
2,3,0.5,0.2,43,1000,3141.4295602834345,1570.7147801417173,0.135,197.84064624746293
2,3,0.5,0.2,44,1000,3170.847476604207,1585.4237383021034,0.128,187.22184880956024
2,3,0.5,0.2,45,1000,3177.412955268748,1588.706477634374,0.126,223.00467223384078
2,3,0.5,0.2,46,1000,3187.8127754370857,1593.9063877185429,0.126,215.81485949696344
2,3,0.5,0.2,47,1000,3145.429918980528,1572.714959490264,0.142,203.80530160363674
2,3,0.5,0.2,48,1000,3130.6819354088,1565.3409677044,0.144,189.15881879553137
2,3,0.5,0.2,49,1000,3155.4276930725837,1577.7138465362918,0.102,171.17165033250433
2,3,0.5,0.3,0,1000,2941.4392406117577,1470.7196203058788,0.229,145.49428679466644
2,3,0.5,0.3,1,1000,2994.78714049432,1497.39357024716,0.203,185.6785300029169
2,3,0.5,0.3,2,1000,3035.118539465249,1517.5592697326244,0.187,173.66679525726772
2,3,0.5,0.3,3,1000,3088.96188007585,1544.480940037925,0.156,175.08643327474704
2,3,0.5,0.3,4,1000,3037.2563952617393,1518.6281976308696,0.185,182.13629550967846
2,3,0.5,0.3,5,1000,3052.3702465556416,1526.1851232778208,0.181,183.1661995581834
2,3,0.5,0.3,6,1000,3029.1050852891503,1514.5525426445752,0.184,150.37615175562996
2,3,0.5,0.3,7,1000,2988.697296096001,1494.3486480480005,0.226,129.30019006853001
2,3,0.5,0.3,8,1000,3037.134993249002,1518.567496624501,0.162,171.35644473691934
2,3,0.5,0.3,9,1000,3050.3670379344967,1525.1835189672483,0.168,154.06978894322606
2,3,0.5,0.3,10,1000,3052.1206161217897,1526.0603080608948,0.181,168.36479297618564
2,3,0.5,0.3,11,1000,3084.7473310894966,1542.3736655447483,0.161,182.07330357434705
2,3,0.5,0.3,12,1000,3030.1474062194407,1515.0737031097203,0.169,173.62960970293284
2,3,0.5,0.3,13,1000,3061.650473839466,1530.825236919733,0.163,157.46828334267013
2,3,0.5,0.3,14,1000,3101.7984278851673,1550.8992139425836,0.162,181.9522200026439
2,3,0.5,0.3,15,1000,3091.843516038179,1545.9217580190896,0.166,171.40059030225848
2,3,0.5,0.3,16,1000,3059.007232471494,1529.503616235747,0.176,172.43059200077494
2,3,0.5,0.3,17,1000,3022.8846296513875,1511.4423148256938,0.177,168.69211702427322
2,3,0.5,0.3,18,1000,3013.654587825038,1506.827293912519,0.186,176.41751466999528
2,3,0.5,0.3,19,1000,3030.7293656164375,1515.3646828082187,0.193,182.93748221106182
2,3,0.5,0.3,20,1000,3036.705910940482,1518.352955470241,0.18,155.1807009524357
2,3,0.5,0.3,21,1000,3087.151675210722,1543.575837605361,0.169,148.70253751079997
2,3,0.5,0.3,22,1000,3040.7677913101843,1520.3838956550921,0.183,173.1733206384588
2,3,0.5,0.3,23,1000,3042.491927195607,1521.2459635978034,0.183,158.98928620271897
2,3,0.5,0.3,24,1000,3010.4225468297063,1505.2112734148532,0.186,175.4562654162272
2,3,0.5,0.3,25,1000,3057.88620710422,1528.94310355211,0.159,192.35681441467682
2,3,0.5,0.3,26,1000,3057.6555579446276,1528.8277789723138,0.18,178.99143497644377
2,3,0.5,0.3,27,1000,2886.659796617183,1443.3298983085915,0.266,120.21275338595149
2,3,0.5,0.3,28,1000,3049.9557788135226,1524.9778894067613,0.192,162.94599296776028
2,3,0.5,0.3,29,1000,3086.198395458895,1543.0991977294475,0.171,169.47172760526303
2,3,0.5,0.3,30,1000,3048.226386710876,1524.113193355438,0.206,163.25704931166433
2,3,0.5,0.3,31,1000,3088.264246320422,1544.132123160211,0.144,186.18716549503768
2,3,0.5,0.3,32,1000,3070.201538637371,1535.1007693186855,0.178,171.9562841370364
2,3,0.5,0.3,33,1000,3083.92665426359,1541.963327131795,0.167,182.11861459665647
2,3,0.5,0.3,34,1000,3055.1317224779455,1527.5658612389727,0.178,167.3409589927528
2,3,0.5,0.3,35,1000,3026.0849762933767,1513.0424881466884,0.191,154.47878407284918
2,3,0.5,0.3,36,1000,3002.139548324689,1501.0697741623444,0.191,169.6344991571599
2,3,0.5,0.3,37,1000,3029.4213120214745,1514.7106560107372,0.208,153.9412282710764
2,3,0.5,0.3,38,1000,3082.7826530805924,1541.3913265402962,0.162,199.93587712466012
2,3,0.5,0.3,39,1000,3024.422784554037,1512.2113922770186,0.198,184.19765400342555
2,3,0.5,0.3,40,1000,3032.811322590057,1516.4056612950285,0.17,161.1125941290644
2,3,0.5,0.3,41,1000,3035.9851837083543,1517.9925918541771,0.197,160.04004248767444
2,3,0.5,0.3,42,1000,3068.913463033864,1534.456731516932,0.16,158.22988733744944
2,3,0.5,0.3,43,1000,3059.505391304546,1529.752695652273,0.152,185.77337085912825
2,3,0.5,0.3,44,1000,3035.3662076440414,1517.6831038220207,0.18,153.02183256974388
2,3,0.5,0.3,45,1000,3056.838335953501,1528.4191679767505,0.176,157.38787008385236
2,3,0.5,0.3,46,1000,3108.742825148433,1554.3714125742165,0.163,161.8781318308254
2,3,0.5,0.3,47,1000,3043.6500518853736,1521.8250259426868,0.179,170.1819975432229
2,3,0.5,0.3,48,1000,3040.375239092138,1520.187619546069,0.165,156.0851257350331
2,3,0.5,0.3,49,1000,2988.4964940090094,1494.2482470045047,0.205,150.43787914874918
3,3,0.5,0.0,0,1000,962.7924563668444,320.9308187889481,1.0,0.0
3,3,0.5,0.0,1,1000,1009.3972564213242,336.4657521404414,1.0,0.0
3,3,0.5,0.0,2,1000,996.7049766078088,332.23499220260294,1.0,0.0
3,3,0.5,0.0,3,1000,1002.8827210854265,334.2942403618088,1.0,0.0
3,3,0.5,0.0,4,1000,1005.3371437667713,335.11238125559044,1.0,0.0
3,3,0.5,0.0,5,1000,997.2137558326211,332.4045852775404,1.0,0.0
3,3,0.5,0.0,6,1000,1008.1296187227799,336.0432062409266,1.0,0.0
3,3,0.5,0.0,7,1000,1016.4546430155076,338.8182143385025,1.0,0.0
3,3,0.5,0.0,8,1000,990.3273365940001,330.10911219800005,1.0,0.0
3,3,0.5,0.0,9,1000,998.714095885776,332.90469862859203,1.0,0.0
3,3,0.5,0.0,10,1000,983.428904106047,327.80963470201567,1.0,0.0
3,3,0.5,0.0,11,1000,1005.1221122375309,335.040704079177,1.0,0.0
3,3,0.5,0.0,12,1000,1016.9344092049985,338.9781364016662,1.0,0.0
3,3,0.5,0.0,13,1000,1010.8799668909098,336.9599889636366,1.0,0.0
3,3,0.5,0.0,14,1000,1016.8405863032447,338.94686210108154,1.0,0.0
3,3,0.5,0.0,15,1000,1005.8830806563685,335.2943602187895,1.0,0.0
3,3,0.5,0.0,16,1000,999.1674896881398,333.0558298960466,1.0,0.0
3,3,0.5,0.0,17,1000,1008.3884466957318,336.1294822319106,1.0,0.0
3,3,0.5,0.0,18,1000,984.4501879040363,328.15006263467876,1.0,0.0
3,3,0.5,0.0,19,1000,1001.5919654859418,333.86398849531395,1.0,0.0
3,3,0.5,0.0,20,1000,999.7790708240649,333.2596902746883,1.0,0.0
3,3,0.5,0.0,21,1000,989.7034145533851,329.9011381844617,1.0,0.0
3,3,0.5,0.0,22,1000,1000.318661913398,333.4395539711327,1.0,0.0
3,3,0.5,0.0,23,1000,1016.2699273110297,338.75664243700993,1.0,0.0
